id_persona	forma	interval_escolta	clip	sha256	coincidencia_small	coincidencia_base	consens_textual	text_small	text_base
pa-029	bueno	720.69-724.19	clips/pa-029__bueno__720.69.wav	b7ece43741bb6431ac4e75d71eac985b7c719c3cff2923d7a9578e6dbc7b1169	no	no	no	és menor, però aquestes dors són d'una manera important.	A més, menors, problemes que els dos són molt importants.
pa-030	bueno	459.05-463.07	clips/pa-030__bueno__459.05.wav	2cb82f32d38b1fb885a1cc1c84cfd73ec7a8ce9c7247caf463e3a50e61d9089b	sí	sí	sí	No entenc massa, però bueno, no seré jo qui la canvio.	però bueno, no seré jo qui va canviar. Moltes coses.
pa-031	bueno	111.73-115.67	clips/pa-031__bueno__111.73.wav	ebeb26e6a45d5eb80e9dba66394a52dc7b487d2730f45da3082776541d155753	no	no	no	A mi em pensava que jo pensava i els consellers, els companys de...	que jo pensava que les companys de la societat s'estava fent.
pa-032	bueno	44.73-50.63	clips/pa-032__bueno__44.73.wav	ecfa14d10598ee1565c45d37de1b5b8f2b856e8f98d2759d8ef79112535f895e	sí	sí	sí	I, bueno, l'últim, la psiga 4 que ens vam apuntar i vam dir que era capaç.	I bueno, l'últim bapsig que quatre que ens ho vam apuntar i van dir que era que fàcil.
pa-034	bueno	33.81-39.07	clips/pa-034__bueno__33.81.wav	111155476ae7536943d7505f7b39639a6ba9adf8f97e6ba8a6cff1bf4ec5eb8a	no	no	no	Vaig continuar, vaig pujar les escales...	Vaig continuar i vaig pujar les escales.
pa-035	bueno	195.49-202.11	clips/pa-035__bueno__195.49.wav	407b7e368e7e93f22b9df827c4fd303b5cdb9de07bb6943545a1d368e7b1b6bc	no	no	no	I, bé, ja he participat, doncs, una mica, una mica.	i jo vaig participar d'un amic, una mica.
pa-036	bueno	76.25-84.15	clips/pa-036__bueno__76.25.wav	c0c8a09da5c844ed2cdaf5ee1c39414b0640f3c416e0ef213081bab78ca74099	no	no	no	però, quan sentiu, és parlar d'aquesta gent  que està ben directament implicant-se  a la vida política de primera línia, tant d'Espanya.	però quan ho sentíves per la gent que està ben directament implicant  a la vida política de primera línia, tant d'Espanya.
pa-037	bueno	105.29-124.79	clips/pa-037__bueno__105.29.wav	06492e67f98cb5ff6ac0d9ccce990af01b2ac560f6a02ec29f9173dfe995ec1d	sí	no	no	de la constituent, gairebé existim tothom. Jo, personalment, he passat tots els altres anys que no he pogut anar.  Però, bueno, aquesta és la mateixa RNA i torne bé, molt bé, molt bé, molt bé, torna a comentar coses,  del que ha de fer bé passat, però sobretot...	d'acompanyar-se, d'acompanyar-se.
pa-038	bueno	874.61-878.11	clips/pa-038__bueno__874.61.wav	4c81a348cd3587cfa70a5c4df46491ebe90e94f97251eba1799d7846dfb84efe	sí	sí	sí	"""Bueno, vale, ¿no?"""	Tima per rogue, bueno, vale, no?
pa-039	bueno	530.89-537.23	clips/pa-039__bueno__530.89.wav	9e450f76456f7d3fdf8116ef8dfc3987cd0eb18b02b4e769c5f590276057b1cf	no	sí	no	Aquesta gent va reaccionar de la mateixa manera que els altres.	amb jo bastant, bueno, aquesta gent m'ha reaccionat  a la mateixa manera que els altres, per tant...
pa-041	bueno	165.25-173.75	clips/pa-041__bueno__165.25.wav	6eb7647c17b2b69ef9c288119192a2480a8f02d7f3c0c6e33ba5dfa3c736203d	sí	no	no	i que, bueno, que tingués més en compte les peculiaritats endurranes.	I quan tenies més en compte les peculiaritats endorranes econòmiques,
pa-043	bueno	0.00-3.75	clips/pa-043__bueno__0.00.wav	bd43cfd69016ec42cd71c369e39bc2384bbc326549b9f9e5bd888c80bf596a1c	sí	sí	sí	Bueno, el 15 més 15 és una idea que venia de nada.	Bueno, el 15 mes 15 era idea que he venido nada.
pa-045	bueno	261.05-270.91	clips/pa-045__bueno__261.05.wav	2bcc819d098d9e8e57af9440438ab2f7cebca9e2117c2cfab404d2e98b45afb7	no	sí	no	Bé, sí, és evident, és un bon...	Fins i tot.  Bueno, sí.  És evident. No, és un bon...
pa-046	bueno	128.01-131.51	clips/pa-046__bueno__128.01.wav	68199601a6ca3eb281cac90e1bb26d0453131abb1cde08ddf3b67ff3bfc07cb3	no	no	no	No és el que ha de fer, sinó el que s'ha de fer.	La veritat és que no s'ha de viure.
pa-048	bueno	227.17-233.03	clips/pa-048__bueno__227.17.wav	b512fb39edd9698dd627aef3e18224d02d038f00a6bb9f7b317dce49ebf17b16	no	no	no	Bé, però, juntant l'aigua, la pedra, la pedra feta pedra.	Però no, però una l'aigua a la pedra.  La pedra ha fet de pedra, de cada mes.
pa-049	bueno	269.05-275.83	clips/pa-049__bueno__269.05.wav	c58b1a61ae62f2dca6f421353a24451bab30e09349c7af2034cf64428bd62b46	sí	no	no	A vosaltres hi havia de més feia de... de més...  Sí, de més de descompte.  Bueno, de més de descompte...	El vostre aviat de més filla de més de d'escola.  De més de d'escola.
pa-051	bueno	41.97-47.43	clips/pa-051__bueno__41.97.wav	2a38a9072fd6b3881a812426f46090b596ab60d548476dc08f1c988725232e12	no	no	no	sempre l'estiu, l'Ibantes, fins que van moure el camp i que ja tenien...	Sempre les tils, quan hi vantes, fins que van moure el camp i que ja teníem...
pa-052	bueno	41.97-47.23	clips/pa-052__bueno__41.97.wav	2401ffa57294c6b4d966a1fb548363cb209d3408905f66768c0360c49bcc39da	sí	no	no	(riu)  I, bueno, tinc certs germans.	i heu erro de dins de germans.
pa-054	bueno	51.69-55.75	clips/pa-054__bueno__51.69.wav	3f04ee88b4dc96889303168191c0c41c51d79e6f0af5a4e5ccac70a766474dae	sí	sí	sí	I, bueno, era la primera fase.	I, bueno, és el primer fàjum i l'àmbit.
pa-055	bueno	194.93-200.67	clips/pa-055__bueno__194.93.wav	176d5c02efbeac36ba192a77f2c38b0cefe6fd6ed962b8edb2bf482ccfcf7334	no	sí	no	i bé, ben proposat, ben guanyat les eleccions del 89.	I bueno, ben proposa, ben poñales eleccions o buitant o nou.
pa-056	bueno	458.97-462.83	clips/pa-056__bueno__458.97.wav	b383b3df457f61205bb32b28cc692be4fa3a980feb86bbf4e53ff2bb83bf75e0	no	sí	no	No seré jo qui l'ha canviat.	Però bueno, no seré jo aquí va canvi, no? Moltes coses.
pa-057	bueno	1128.89-1136.35	clips/pa-057__bueno__1128.89.wav	db5f0b2efd4acb04b7158c6944cb6d4a7170e5f450b3642b358e7ef9c75f56f4	no	no	no	de tot el que ens escondem a la foto del Consell d'aquell moment.	o a tots els hidrasconten a la foto del consell d'aquí el moment.
pa-058	bueno	23.17-28.91	clips/pa-058__bueno__23.17.wav	30a474be1940ca88ec4ab6bd5b38edf5eef14c7146c1c2a62fe910b2c87ae37d	no	no	no	I es busca allà a fer sis propostes, es posen...	d'institució i a Bontes busquem a fer sis propostes,
pa-059	bueno	166.17-173.63	clips/pa-059__bueno__166.17.wav	a7e0aa9daf674fa219b0594acfe9eef9e1e6569f0e195ea30630eb14c9e97287	sí	no	no	Bueno, tothom ens deia que n'allem cap a una proporcional nacional.	Tothom ens deia que naïm cap a una proporcional nacional,
pa-060	bueno	150.05-157.07	clips/pa-060__bueno__150.05.wav	10634bb11abd9ad0433e08d85d9cd0cdeb0be17fd403123cfd6d59784f61aaac	no	no	no	i que continuà, de bones vegades es va disoldre.  Vam canviar, vam...	I no ho sé, no ho sé, no ho sé.
pa-061	bueno	171.05-174.55	clips/pa-061__bueno__171.05.wav	283d79af1ebf76f04471e7b544eb169abc7d95fa966f1e25723f36759b84bf47	sí	no	no	Bueno, te n'has d'anar. Bueno, va.  Amb una cantina...	-No, no, no, no, no.  -Amb una cançó.
pa-062	bueno	297.17-302.03	clips/pa-062__bueno__297.17.wav	abd725a816f45691bca20854a30d8755e97db9418067579f6df2e9bc5dd7f930	sí	sí	sí	"Diuen que és...  Bueno, hi ha una frase que diu ""El pot petit i la bona comfitada""."	Diuen que és...  Bueno, ja una frase que diu el pot petit i a la bona confinada.
pa-063	bueno	801.17-804.67	clips/pa-063__bueno__801.17.wav	fa649606ad3227584c38aa0f1a868faeb1edf402f62cfec02b58efc2b5bca3c2	no	no	no	i es veu que no es veu.  I després es veu el tema.	i després buscar els temps, també, perquè els temes...
pa-065	bueno	1389.05-1393.75	clips/pa-065__bueno__1389.05.wav	88f28418eb8ecb704c8304edae29daffdd580009da4ac58c2a3d5def609b7194	sí	no	no	És així, eh?  Bueno, diuen que els cansats fan de feina.	Sí, sí.  No ho diuen, diuen que els cançats fan de feina.  No ho diuen.
pa-066	bueno	357.23-362.57	clips/pa-066__bueno__357.23.wav	8ed8e7a1a01fb2743b592fc06dad5b50f6e56f99256fe92029fa58f22ff2b7a7	sí	sí	sí	de la perifèria, i, bueno, jo recordo que he passat...	periferia i, bueno, jo recordo de passat, si no.
pa-001	clar	129.77-134.51	clips/pa-001__clar__129.77.wav	1908ef66ecd39e0bee1be361bede73f49a589cb68dd058c8028c4fda4fea905e	no	no	no	no és el mateix estar sobre l'empara de dos coprínciers	No es vol dir que no haurà d'explicar el sistema de l'empar de dos culprències.
pa-002	clar	186.25-190.75	clips/pa-002__clar__186.25.wav	c6839448e8fb55f52873bb34d7f715f525e8e2e2d44ff10f147942bed8b0aa0c	sí	no	no	i que, clar, la diferència de dalt et potser serà ple.	de llarga i que farò diferència de la tuts i de la pel·l.
pa-003	clar	451.89-459.15	clips/pa-003__clar__451.89.wav	991dca80dc0beb94fa67d90e36ed6e59db676d92cb368aaa0be0418a8b65fb97	sí	no	no	Sí, perquè és clar, aviam, l'educació són persones.	d'aquesta manera, i amb l'educació, amb persones.
pa-005	clar	155.93-159.99	clips/pa-005__clar__155.93.wav	a7f3758bf94fa8a725e2cea74402d6a35547dcdd957539843eabc13a33e0ee29	no	sí	no	per dir-ho a la gent que ho va dir a l'Àfrica.	La gent que estava clar no podia realitzar.
pa-006	clar	379.25-383.75	clips/pa-006__clar__379.25.wav	8726400b517fb9572a5f0a9e3749e00bb4a4665506377ce8c3ebbb7416d88f6c	sí	no	no	Puc estar aigua, si hi hagués molta aigua, molt poca aigua, perquè, clar, aquí...	si hi haguessin multaigua i molt poc aigua, per què clau.
pa-007	clar	344.25-349.75	clips/pa-007__clar__344.25.wav	863958a4a11fc83946d741de9a4ae8e2831044645b0c24c771b2b80aa539fa78	sí	sí	sí	és clar que els polítics, pel nombre de carrers dedicats,	Està clar que els polítics, pel nombre de carrers dedicats,
pa-008	clar	841.25-846.75	clips/pa-008__clar__841.25.wav	ad7d6db8749635e60cb305eb402f3a82ebe0cf88f7ef0b9acd77ee72d1fd75b8	sí	sí	sí	Clar, hem de pensar que els fallares que 87 van començar a tornar a cremar l'espai públic	Esclar, hem de pensar que els fallaïres que 87 van començar a tornar a cremar l'espai públic.
pa-009	clar	99.25-105.75	clips/pa-009__clar__99.25.wav	efed7fab4d7e4e83e12e0fb597746b1ac7679d593a53f6d51461db5b4e90905d	sí	sí	sí	els habitants del poble, i de pobles veïns, és clar, que hi havia el mestre campaner al poble.	dels habitants del poble i de pobles vens, és clar, que hi havia el mestre campaneu al poble.
pa-010	clar	334.85-339.35	clips/pa-010__clar__334.85.wav	5f880ecdc700d1894c240df5b3ff38246092008085ba9b90f26ff09bd4540f4e	sí	sí	sí	que ho són tant. Us acusaré un parell d'exemplos i ho veureu més clar.	que ho són tan. Us arcojaré un parell d'exemplos i ho veureu més clar.
pa-014	clar	978.45-982.95	clips/pa-014__clar__978.45.wav	218b4cc294a09e69e19befded6da6a06061fd0624734a0d30254857fcc6393a8	sí	no	no	també ho puguem dir-ho, perquè és clar, tot el que ens ha passat no ho sabem segur.	m'he pogut mentir, perquè estan tot el que ens ha passat no ho sé d'emsoco.
pa-016	clar	175.69-180.35	clips/pa-016__clar__175.69.wav	53417c5937ebd77eea674c73a53a00c5def89cc1388d4d9ba7af2c08352a5321	sí	sí	sí	Tenim un objectiu molt clar i l'hem de solit.	I hem de tenir un objectiu molt clar i hem d'assolir.  Al fet de que...
pa-017	clar	34.45-42.35	clips/pa-017__clar__34.45.wav	af312c7026f7ee8277a947a1f0ee4eae5b3cc637ce0450d40bf05c79ba88bd85	sí	sí	sí	No és el fet de ser els primers o no els primers.  Nosaltres teníem clar que havíem de fer el pas.	Nosaltres teníem clar que havíem de fer el pas,
pa-018	clar	112.73-117.35	clips/pa-018__clar__112.73.wav	9f99c40c90b527107f14fef527032d9f8906eb3379b001ebc8d3c14d13de7a77	no	no	no	i això és el que ha de fer per a aquests permanents.	La que passava era que els delegats permanents
pa-019	clar	415.25-419.75	clips/pa-019__clar__415.25.wav	668cf4a7ad0f0a538d2f432f86d3d38fa5ff0c2e511cc31da8c27277f66af70e	sí	no	no	el país. I, clar, trasladals i que la constitució no seria	que la Constitució seria un mirat amb el tema de la Constitució.
pa-020	clar	89.81-94.31	clips/pa-020__clar__89.81.wav	d75e9b20dcd5527823d263a7bb16b4bb1503efbd33c615801fde083f9c9804eb	sí	sí	sí	I quan vam entrar, el que sí que teníem,  clar que s'havia de fer la corte.	I com va m'entrar?  És que sí que teníem clar que s'havia de fer la curta.
pa-021	clar	125.89-131.23	clips/pa-021__clar__125.89.wav	a913f12752af63b9fb420bf3f07d16ae26899951962f41db96261006b8cd764d	no	sí	no	i això els quins vam entrar.	Tornem amb pes i, clar, això els quins vam entrar.
pa-022	clar	107.73-113.11	clips/pa-022__clar__107.73.wav	e9a457dd00829350bb1cd8d5427e351a52d5363a4c2877a49f4e6d076eb4c7d1	sí	sí	sí	l'objectiu tenia molt clar que s'hi jugava molt.	L'objectiu tenia molt clar que t'he jugat molt.  Perquè si no se'n volia.
pa-024	clar	648.09-656.83	clips/pa-024__clar__648.09.wav	be55c69e1f0b1c7f3ec433cdd1244c6d8c47f85b9c12a199d31cc8ef88bd1881	sí	sí	sí	per tant, teníem clar al cap l'idea d'una constitució i la volia, sincerament.	Per tant, teníem clar el cap la idea de una constitució i la volia sincerament.
pa-025	clar	116.09-119.95	clips/pa-025__clar__116.09.wav	46494f8ec2e92591568b22d9a59e10df8399f80880302ddd3678715240190c57	sí	sí	sí	i la política, però, clar, és que el govern també...	Però clar, és que el govern està més feliç.
pa-026	clar	6.33-9.67	clips/pa-026__clar__6.33.wav	1d49e01fa80a08bbda2aa49c7ebdb27cb1e1603703304f86d6bef7ef20814dfe	no	sí	no	i no el comú, amb quatre anys.	No ho comum, però és clar, amb 4 anys.
pa-027	clar	35.13-40.47	clips/pa-027__clar__35.13.wav	9d8ba029161adf8c61335b298092d1a09bc100a57a7c12c8ae9f809a4fc5bd1a	sí	no	no	I bé, clar, jo per tot em va ser un cop,	I jo crec que va ser un cop, però jo crec que va ser un cop.
pa-028	clar	290.33-295.15	clips/pa-028__clar__290.33.wav	7a8fcc4e174d2133f4d84a6e5fa4cbe7930766f7184da3dcb28d785e3899110f	sí	sí	sí	com veia perquè ell, clar, l'edat que té nieve i tanta època.	com ho veia, perquè el clar ho ha anat que t'inievo i tan de picot.
pa-029	clar	358.61-362.11	clips/pa-029__clar__358.61.wav	87ecea6d257f5da503c66a8e517dab342f32eb1a5275bac62c8d24dda54a74dd	no	sí	no	en aquell moment hi va haver un compromís, el 100%.	Clar que el moment hi va haver un compromís de 100%.
pa-030	clar	61.89-66.83	clips/pa-030__clar__61.89.wav	759b80baa9808fbaec47e8a3436ea20e520e4c779823b92e8c720cf3abef2ff6	no	sí	no	que no tenia res a veure amb ell.	I jo tenia molt clar que s'havia de canviar la manera de fer-ho.
pa-031	clar	154.57-158.95	clips/pa-031__clar__154.57.wav	10f948731d0a7cb883305dc1da54266020830d4a347d2dc1ecdb41b3e1e9cf75	sí	no	no	No sé si els copríncepts, tampoc, no siguin clar,  veure el que sigui, el que podíem fer, no podíem arribar.	que el Príncep s'han pagut un clave del que sigui el que podi un feno,  podi un m'arribar.
pa-032	clar	155.33-162.15	clips/pa-032__clar__155.33.wav	846365fa08da239dccd9a5a3ed12b80a4d507b4ea1436808dea82c94d5d2bbde	sí	no	no	Això és d'edat, i clar, això ja li teníem posat al cap.	i això hagi de tenir-ho amb posar-ho cap.  Això hauria de tenir-ho amb posar-ho cap.  Això hauria de tenir-ho amb posar-ho cap.
pa-033	clar	54.49-57.67	clips/pa-033__clar__54.49.wav	9fde768e2bbb3890c1286e6232445126a385643e4ff6e0a5009872803c47f3f3	sí	no	no	Si veiem interès per què, clar,	d'aquí a l'escola que va fer a l'escola que va fer a l'escola.
pa-034	clar	55.05-59.71	clips/pa-034__clar__55.05.wav	6e24a95f03374284bd9534cbd2568433bbff99f0eb18f012402d5b93ab7a47f9	no	no	no	i el que va passar a l'estat espanyol.	i quan vaig arribar aquí a la sala d'espassos per dur,  està bé avui.
pa-035	clar	223.61-233.59	clips/pa-035__clar__223.61.wav	717cb21087aa7774e57f37a538421d8db9c6f742df244243eef4e2899876dbd1	no	no	no	No podia sortir res de important, de banda de 6 constitucions.	S'ha dit que no podia sortir res de ben d'important davant de 6 constitucions.
pa-036	clar	136.45-147.15	clips/pa-036__clar__136.45.wav	20cc605a72028b4133fee24acc6d8027bd03a752cb74eecbbb503cf86f111062	sí	sí	sí	fos una mena d'eleccions ja amb un objectiu més clar que anar més enllà de les reformes que s'està fent,	Fos una mena de eleccions, ja amb un objectiu més clar,  que en el més enllà de les reformes que s'està fent,  si no hi ha d'anar d'aquestes.
pa-037	clar	186.29-198.91	clips/pa-037__clar__186.29.wav	73d73c3562dcacc6e849e7c1a2734f4e4eae27304de9809df796b491ea1188a1	sí	no	no	Després, clar, quan va arribar cap al final de tot, ens van informar més.  Perquè a final havíem de votar que sí, sinó...	Després quan va arribar cap al final de tot ens van informar més,  perquè al final havíem de votar així, si no.
pa-038	clar	96.41-101.31	clips/pa-038__clar__96.41.wav	04d4613595fd21b42a10322f146d76f8c5ae685057542168ab046d87e50d4eb8	sí	sí	sí	però la meva motivació, us ho dic clar, va ser...	Però la meva motivació, no t'ho dic clar, va ser...
pa-039	clar	45.29-49.71	clips/pa-039__clar__45.29.wav	93389b5c50195a6f48c4256f2f2a8fc8b5e6af26a01369b63123b5a317eb803c	no	no	no	i el que hem de fer és anar a l'estiu de la qüestió.	de les xarxes i de les xarxes i de les xarxes i de les xarxes.
pa-041	clar	0.00-10.75	clips/pa-041__clar__0.00.wav	8a78e3b7550e1bfa0ede3ba57a9757ef0ee59a12f06a149797408b5e50e1b873	sí	sí	sí	Al principi es va començar amb 38 alumnes i clar amb els 5 o 6 anys que jo vaig col·laborar amb l'escola endurrana va anar a créixer.	A principis va començar amb 38 alumnes.  I, clar, amb els 5 o 6 anys que jo vaig col·laborar amb l'escala Endorana,  va anar a créixer.
pa-042	clar	101.97-106.63	clips/pa-042__clar__101.97.wav	1b7a4de95f014e88625785c7c8788f9f87cd04a944542d64c66df2be0dba01d2	no	no	no	I ja no podes fer el mateix que feies abans.	I ja no pots fer el mateix que faries abans.
pa-045	clar	399.85-405.95	clips/pa-045__clar__399.85.wav	512b50fe62e74c159ca6f43e8bf607bdbad775cd06d5d9177e4a69471db78924	sí	no	no	amb la qual estava bastant clar, semblava bastant clar.	No ho he fet, no ho he fet, no ho he fet, no ho he fet, no ho he fet.
pa-046	clar	172.53-177.71	clips/pa-046__clar__172.53.wav	c857ae81e31bbea074db46f4b57609fff303f00678938c1cfac5bd4e592941c3	no	no	no	i el que hem de fer és que no hi hagi gaire malaltia.	per fer-ho tot el que heu de fer per fer-ho.
pa-048	clar	389.65-392.15	clips/pa-048__clar__389.65.wav	61e1c0b496edb4b519e8f1d57f9def04696d8e91a9bd1bb247dbff87e177fd42	no	no	no	A mi m'agrada molt.	(aplaudiments)
pa-049	clar	382.01-390.11	clips/pa-049__clar__382.01.wav	c3bf269cec30303c81a2ba4e662150801834f8642b0e39dbaa49df755e4e4975	sí	no	no	i el país.  Clar, però feia falta aquesta visió,  adelantar-se els aconteixements, vull dir.  Sí, també.	Però això és el que hem de fer en l'home.  Però això és el que hem de fer en l'home.  Però feia falta aquesta visió  a adelantar-se els recompteixaments, vull dir.
pa-051	clar	161.85-167.07	clips/pa-051__clar__161.85.wav	545932defa84f6321f60fb9f8544bbb9c24df1c4bfd7d943082b9341fe070151	sí	sí	sí	entor, tronassorda i joclar això l'he rendat als remats.	en tor, per a una sort de joclar i això l'he rendat al remat.
pa-052	clar	59.97-64.67	clips/pa-052__clar__59.97.wav	738d7c352c58f00979f5959fd7f04bf013195fcbd3c72b83315bd050ed7d4c21	sí	sí	sí	Hi ha de bona ajuda, que és clar, amb els meus padrins.	Ja ho hauria de dir que és clar, més podrits.
