categoria	forma	id_persona	ocurrencia	snippet	font	estat
territorial	comuns	pa-020	2	"a portar un comú endavant, perquè, amb una majoria simple com la quina s'està governant, els comuns, durant quatre anys, fan la seva feina. ""T'agradarà o no t'agradarà o l'has perdut o l'has gu"	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	comuns	pa-020	3	aquestes majories sempre són majories simples i acaben amb dimissions. Vull dir, a nivell de comuns, jo penso que es va encertar. És veritat que hi ha gent que troben a faltar la quiniela, aqu	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	comú	pa-020	1	nal, porta que les majories simples, aquestes són majories que finalment arriben a portar un comú endavant, perquè, amb una majoria simple com la quina s'està governant, els comuns, durant q	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	comú	pa-020	2	va fer una feinava. Finances, es va fer l'INAF, es va fer el tracte... entre el consell, el comú i govern pel tema de la financia acerció dels comuns, que encara l'ho hauré ara. Es va fer..	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	copríncep	pa-020	1	uent, eh, imagina't tu si hi havia l'ambient enrerellit, hi havia l'ambient modernellit. El copríncep Martí Alanís va ser un home d'estat, ell va esposar el que li va esposar, i em van recordar	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	copríncep	pa-020	2	ei, i amb la seva manera de fer, va ser un excel·lentíssim senyor, va ser un excel·lentíssim copríncep. Evidentment, no està bé d'acord, però és com es feia, no? Vam viure a èpoques, per exemple	transcripcions/pa-020.txt	ASR; pendent d'audicio
territorial	copríncep	pa-020	3	s, per exemple, i me'n recordo que el setembre anterior, el setembre d'1992, és la carta del copríncep Metarran, que va fer a la sindicatura i que va fer aquí el Consell, que, per exemple, me'n r	transcripcions/pa-020.txt	ASR; pendent d'audicio
discurs	a veure	pa-021	1	r respectuosos amb nosaltres mateixos, teníem que ser respectuosos amb els usos i costums, i a veure, anàvem a fer aquesta Constitució que no era fàcil. Jo crec que el fet que amb el consell ant	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	a veure	pa-021	2	panya, durant uns dies la dedicàvem uns dies a França i uns dies a Espanya. Nosaltres anàvem a veure a casa seva. També és veritat que els electors ens tractaven molt bé, i sempre ens convidàve	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	a veure	pa-021	3	res hi ha els 28 consellers restants, no? Els 28 consellers asseguts amb aquestes banquetes, a veure, eren molt prudents, eren molt prudents, i ens escoltàvem molt, i ens escoltàvem tant perquè	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	aleshores	pa-021	1	aig presentar després d'aquest consell que va tenir que em querimetir, que plegar. I, bueno, aleshores, doncs... em van convèncer, doncs, perquè fos candidat, i la veritat és que això va ser l'an	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	aleshores	pa-021	2	Has de sapiguer el que vols fer, però pensant molt el que fas, almenys, a la meva època, no? Aleshores, clar, vam entrar, doncs, a aquest consell, amb un càrrec de responsabilitat terrible. És pe	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bueno	pa-021	1	ue em vaig presentar després d'aquest consell que va tenir que em querimetir, que plegar. I, bueno, aleshores, doncs... em van convèncer, doncs, perquè fos candidat, i la veritat és que això	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bueno	pa-021	2	omençat a treballar-ho, i va passar el que va passar i va haver el dalt de baix aquest, que, bueno, doncs, el consell va demitir en pes. I, bueno, les eleccions de l'any 91, del 5 d'abril de	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bueno	pa-021	3	assar i va haver el dalt de baix aquest, que, bueno, doncs, el consell va demitir en pes. I, bueno, les eleccions de l'any 91, del 5 d'abril de l'any 91, doncs, el poble ens va elegir per aix	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bé	pa-021	1	conomia, sobretot, que tenim les perroquies baixes, com podien ser endorra i escales. És ben bé veritat que, com es diu, les roques baixen sempre cap a les tarteres, i la tartera és endorr	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bé	pa-021	2	e anar parlant amb el poble, aquesta és la veritat. La gent de la perroquia no tothom ho viu bé però ho ve. No tothom, clar, això de perdre dos consellers, era un daltameix per la perroqui	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	bé	pa-021	3	. Nosaltres anàvem a veure a casa seva. També és veritat que els electors ens tractaven molt bé, i sempre ens convidàvem a casa, i era com una festa de família, anar bé tot molt bé. Però,	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	clar	pa-021	1	e va passar, és a dir, a mi no és massa corrent que un consell tingui que dimitir en pes, i, clar, això, els quins vam entrar, amb aquest consell constituent, l'any 91, l'abril del 91, ens v	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	clar	pa-021	2	"er les cases i que feien el porta a porta, doncs, les famílies ens diuen, ""Escolta, perquè, clar, no és massa normal que un consell dimitessin en pes, i això va ser un dalt avall al país,"	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	clar	pa-021	3	guer el que vols fer, però pensant molt el que fas, almenys, a la meva època, no? Aleshores, clar, vam entrar, doncs, a aquest consell, amb un càrrec de responsabilitat terrible. És per això	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	doncs	pa-021	1	ar després d'aquest consell que va tenir que em querimetir, que plegar. I, bueno, aleshores, doncs... em van convèncer, doncs, perquè fos candidat, i la veritat és que això va ser l'any 91.	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	doncs	pa-021	2	que va tenir que em querimetir, que plegar. I, bueno, aleshores, doncs... em van convèncer, doncs, perquè fos candidat, i la veritat és que això va ser l'any 91. La veritat és que tots sabíe	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	doncs	pa-021	3	andidat, i la veritat és que això va ser l'any 91. La veritat és que tots sabíem que anàvem, doncs, a crear la nova i primera Constitució endurrana. És a dir, que el poble, doncs, ens va eleg	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	evidentment	pa-021	1	ovint, molt sovint, que jo els hi explicava, doncs, el contingut de les negociacions, i ells evidentment em donaven el seu pare. És a dir, que les reunions polítiques, en aquella època, jo recordo	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	evidentment	pa-021	2	I nosaltres, malgrat que no vull dir de que no volguéssim de cap manera, el que passa és que, evidentment, el poble ens havia mandatat per negociar la Constitució, i ho teníem que fer, i teníem que	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	evidentment	pa-021	3	r una feina molt important del porta-a-porta, perquè a Canilló encara es fa el porta-a-porta, evidentment, potser una mica menys, perquè la perroquia ha criscut molt, però en aquell moment no es dei	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	no?	pa-021	1	de l'any 91, doncs, el poble ens va elegir per això, perquè els tràmits ja estaven iniciats, no? Doncs eren prou conscients que anàvem, doncs, a crear, a fabricar, a fer la Constitució, la	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	no?	pa-021	2	sponsabilitat, ser autoritat és un càrrec de responsabilitat, s'ha de tenir responsabilitat, no? Has de sapiguer el que vols fer, però pensant molt el que fas, almenys, a la meva època, no?	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	no?	pa-021	3	no? Has de sapiguer el que vols fer, però pensant molt el que fas, almenys, a la meva època, no? Aleshores, clar, vam entrar, doncs, a aquest consell, amb un càrrec de responsabilitat terri	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	perquè	pa-021	1	tenir que em querimetir, que plegar. I, bueno, aleshores, doncs... em van convèncer, doncs, perquè fos candidat, i la veritat és que això va ser l'any 91. La veritat és que tots sabíem que an	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	perquè	pa-021	2	nova i primera Constitució endurrana. És a dir, que el poble, doncs, ens va elegir per això, perquè tothom ho sabia, estàvem convençuts, perquè el consell anterior ja havia iniciat els tràmits,	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	perquè	pa-021	3	ir, que el poble, doncs, ens va elegir per això, perquè tothom ho sabia, estàvem convençuts, perquè el consell anterior ja havia iniciat els tràmits, ja havien començat a treballar-ho, i va pa	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	vull dir	pa-021	1	fic, és veritat, però en aquell moment no es veia tan clar això. I nosaltres, malgrat que no vull dir de que no volguéssim de cap manera, el que passa és que, evidentment, el poble ens havia man	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	vull dir	pa-021	2	ampanya molt forta, molt forta, molt forta, molt forta. I, a més a més, això ho tinc que dir, vull dir, eren els quatre consellers i hi havia famílies, que l'Enric Casadevall, que és el qui n'est	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	és a dir	pa-021	1	ritat és que tots sabíem que anàvem, doncs, a crear la nova i primera Constitució endurrana. És a dir, que el poble, doncs, ens va elegir per això, perquè tothom ho sabia, estàvem convençuts, pe	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	és a dir	pa-021	2	ió que no era fàcil. Jo crec que el fet que amb el consell anterior passés el que va passar, és a dir, a mi no és massa corrent que un consell tingui que dimitir en pes, i, clar, això, els quins	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	és a dir	pa-021	3	tuent, l'any 91, l'abril del 91, ens va posar un pes ademunt d'una responsabilitat terrible. És a dir, jo recordo que, bueno... Escolta, quan anàvem, doncs, a demanar el vot per les cases i que	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	Canillo	pa-021	1	vem molt el que teníem que fer. Jo, per exemple, recordo que nosaltres, el meu grup política Canillo, feia un reunió molt sovint, molt sovint, que jo els hi explicava, doncs, el contingut de le	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	Canillo	pa-021	2	e vam... el dia de la votació, el dia 2 de febrer, amb aquesta mateixa sala, i el resultat a Canillo, la neva paròquia o la quina... realment, doncs, en tenia la responsabilitat, vam tenir un 7	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	Canillo	pa-021	3	vençut, doncs va ser una gran alegria, doncs, de poder, doncs, tenir un 70% dels electors de Canillo que ens fessin confiança. A nosaltres hi ha els 28 consellers restants, no? Els 28 conseller	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	parròquia	pa-021	1	manal i d'una manera molt seguida endreçaven moltes coses. Però és que després, al cas de la parròquia de Canillo, nosaltres, amb aquestes reunions que feu amb el comitè parroquial i amb el grup	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	parròquia	pa-021	2	nosaltres, amb aquestes reunions que feu amb el comitè parroquial i amb el grup polític de la parròquia, doncs, home, s'explica bé tot. I al cas de Valle, que està bé allà, els hi explicava a tots	transcripcions/pa-021.txt	ASR; pendent d'audicio
territorial	parròquia	pa-021	3	tució. Em sabria molt greu, avui no estaria tan satisfet de la meva Constitució, si la meva parròquia no l'hagués votat, perquè el responsable, el conseller, era jo. Jo era el conseller més jo.	transcripcions/pa-021.txt	ASR; pendent d'audicio
discurs	a veure	pa-022	1	ixí. I a sobre van dir, va m'obligar que fixés data d'eleccions, perquè teníem la por d'anar a veure si ara això duré inextremis. Jo crec que un factor important és el canvi generacional, també.	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	a veure	pa-022	2	bar una generació, una gent més jove, no per res, perquè dins de la política, com a molt, té a veure l'equilibri de la gent amb experiència i de la gent que té més impuls. Des impuls, perquè po	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	bueno	pa-022	1	ual de país indefinit, a qui ens hi estàvem jugant molt. I suposo que això va ser... Doncs, bueno, hem arribat a aquest punt, ara toque. Portàvem àngels darrere de la reformeta, de no sé què,	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	bueno	pa-022	2	"manifestació, aquí, el Consell. Jo hi era, per cert, la primera vegada que hi era. I, però, bueno, i aquell dia va ser, també, històric, i allò va ser l'última vota, que va dir ""tots fora"","	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	bueno	pa-022	3	dels promotors era ell, o el promotor, el Lluís Bavi, i que ara hi tinc relació i amistat. Bueno, se m'he tingut amistat, però ho veig més. I és el que va fomentar aquesta queixa, que tal i	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	bé	pa-022	1	perquè no té l'experiència. I això va ser, jo crec, bastant determinant. A part que ja feia bé anys que es venia empenyent amb el canvi, i també potser hi havia el sector més clàssic, més	transcripcions/pa-022.txt	ASR; pendent d'audicio
discurs	bé	pa-022	2	gust. I després va fer la llei que jo recordi a la Horta, de la Ràdio de Televisió, que està bé tot altament definit, per dir una forma, fer aquesta llei, i no me'n recordo, i d'altres rel	transcripcions/pa-022.txt	ASR; pendent d'audicio
