id_persona	forma	interval_escolta	clip	json_small	n_matches	token_match	token_matches
pa-035	doncs	195.49-202.11	clips/pa-035__doncs__195.49.wav	qa-cua-small-json/pa-035__doncs__195_49.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.650"",""local_end_s"":""3.200"",""absolute_start_s"":""198.140"",""absolute_end_s"":""198.690"",""prob_min"":""0.9025"",""text"":""doncs""}]"
pa-036	doncs	367.25-376.75	clips/pa-036__doncs__367.25.wav	qa-cua-small-json/pa-036__doncs__367_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""5.000"",""local_end_s"":""5.370"",""absolute_start_s"":""372.250"",""absolute_end_s"":""372.620"",""prob_min"":""0.5064"",""text"":""Doncs""}]"
pa-037	doncs	20.49-28.07	clips/pa-037__doncs__20.49.wav	qa-cua-small-json/pa-037__doncs__20_49.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.270"",""local_end_s"":""0.750"",""absolute_start_s"":""20.760"",""absolute_end_s"":""21.240"",""prob_min"":""0.6135"",""text"":""doncs""}]"
pa-038	doncs	2008.17-2013.95	clips/pa-038__doncs__2008.17.wav	qa-cua-small-json/pa-038__doncs__2008_17.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.470"",""local_end_s"":""0.570"",""absolute_start_s"":""2008.640"",""absolute_end_s"":""2008.740"",""prob_min"":""0.7782"",""text"":""Doncs""}]"
pa-039	doncs	12.77-19.51	clips/pa-039__doncs__12.77.wav	qa-cua-small-json/pa-039__doncs__12_77.json	0	no	[]
pa-040	doncs	210.05-214.99	clips/pa-040__doncs__210.05.wav	qa-cua-small-json/pa-040__doncs__210_05.json	0	no	[]
pa-041	doncs	209.25-217.75	clips/pa-041__doncs__209.25.wav	qa-cua-small-json/pa-041__doncs__209_25.json	0	no	[]
pa-043	doncs	15.25-19.75	clips/pa-043__doncs__15.25.wav	qa-cua-small-json/pa-043__doncs__15_25.json	0	no	[]
pa-045	doncs	283.01-287.39	clips/pa-045__doncs__283.01.wav	qa-cua-small-json/pa-045__doncs__283_01.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.800"",""local_end_s"":""1.960"",""absolute_start_s"":""284.810"",""absolute_end_s"":""284.970"",""prob_min"":""0.7735"",""text"":""Doncs""}]"
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	qa-cua-small-json/pa-046__doncs__135_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.000"",""local_end_s"":""1.700"",""absolute_start_s"":""136.610"",""absolute_end_s"":""137.310"",""prob_min"":""0.2825"",""text"":""doncs""}]"
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	qa-cua-small-json/pa-048__doncs__302_89.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.440"",""local_end_s"":""1.750"",""absolute_start_s"":""304.330"",""absolute_end_s"":""304.640"",""prob_min"":""0.5376"",""text"":""doncs""}]"
pa-049	doncs	1092.25-1095.75	clips/pa-049__doncs__1092.25.wav	qa-cua-small-json/pa-049__doncs__1092_25.json	0	no	[]
pa-055	doncs	6.29-9.67	clips/pa-055__doncs__6.29.wav	qa-cua-small-json/pa-055__doncs__6_29.json	0	no	[]
pa-056	doncs	43.45-48.59	clips/pa-056__doncs__43.45.wav	qa-cua-small-json/pa-056__doncs__43_45.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.160"",""local_end_s"":""1.310"",""absolute_start_s"":""44.610"",""absolute_end_s"":""44.760"",""prob_min"":""0.2840"",""text"":""doncs""}]"
pa-057	doncs	127.21-131.71	clips/pa-057__doncs__127.21.wav	qa-cua-small-json/pa-057__doncs__127_21.json	0	no	[]
pa-058	doncs	200.41-205.27	clips/pa-058__doncs__200.41.wav	qa-cua-small-json/pa-058__doncs__200_41.json	0	no	[]
pa-059	doncs	245.81-250.79	clips/pa-059__doncs__245.81.wav	qa-cua-small-json/pa-059__doncs__245_81.json	0	no	[]
pa-060	doncs	177.97-182.63	clips/pa-060__doncs__177.97.wav	qa-cua-small-json/pa-060__doncs__177_97.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.400"",""local_end_s"":""2.590"",""absolute_start_s"":""180.370"",""absolute_end_s"":""180.560"",""prob_min"":""0.1036"",""text"":""doncs""}]"
pa-061	doncs	242.09-249.23	clips/pa-061__doncs__242.09.wav	qa-cua-small-json/pa-061__doncs__242_09.json	0	no	[]
pa-062	doncs	302.09-307.51	clips/pa-062__doncs__302.09.wav	qa-cua-small-json/pa-062__doncs__302_09.json	0	no	[]
pa-063	doncs	609.05-614.11	clips/pa-063__doncs__609.05.wav	qa-cua-small-json/pa-063__doncs__609_05.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.700"",""local_end_s"":""1.050"",""absolute_start_s"":""609.750"",""absolute_end_s"":""610.100"",""prob_min"":""0.7069"",""text"":""doncs""}]"
pa-064	doncs	456.73-460.43	clips/pa-064__doncs__456.73.wav	qa-cua-small-json/pa-064__doncs__456_73.json	0	no	[]
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	qa-cua-small-json/pa-065__doncs__157_49.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.230"",""local_end_s"":""2.260"",""absolute_start_s"":""159.720"",""absolute_end_s"":""159.750"",""prob_min"":""0.7556"",""text"":""doncs""}]"
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	qa-cua-small-json/pa-001__perqu__59_57.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.720"",""local_end_s"":""1.140"",""absolute_start_s"":""60.290"",""absolute_end_s"":""60.710"",""prob_min"":""0.7317"",""text"":""perquè""}]"
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	qa-cua-small-json/pa-002__perqu__18_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.950"",""local_end_s"":""1.700"",""absolute_start_s"":""19.200"",""absolute_end_s"":""19.950"",""prob_min"":""0.7556"",""text"":""perquè""}]"
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	qa-cua-small-json/pa-003__perqu__201_57.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.790"",""local_end_s"":""0.950"",""absolute_start_s"":""202.360"",""absolute_end_s"":""202.520"",""prob_min"":""0.9495"",""text"":""perquè""}]"
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	qa-cua-small-json/pa-004__perqu__464_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.990"",""local_end_s"":""4.710"",""absolute_start_s"":""468.080"",""absolute_end_s"":""468.800"",""prob_min"":""0.6217"",""text"":""perquè""}]"
pa-006	perquè	110.25-117.75	clips/pa-006__perqu__110.25.wav	qa-cua-small-json/pa-006__perqu__110_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.200"",""local_end_s"":""3.880"",""absolute_start_s"":""113.450"",""absolute_end_s"":""114.130"",""prob_min"":""0.2439"",""text"":""perquè""}]"
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	qa-cua-small-json/pa-007__perqu__101_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.000"",""local_end_s"":""2.060"",""absolute_start_s"":""103.250"",""absolute_end_s"":""103.310"",""prob_min"":""0.8509"",""text"":""perquè""}]"
pa-008	perquè	55.25-59.75	clips/pa-008__perqu__55.25.wav	qa-cua-small-json/pa-008__perqu__55_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.000"",""local_end_s"":""1.260"",""absolute_start_s"":""56.250"",""absolute_end_s"":""56.510"",""prob_min"":""0.4598"",""text"":""Perquè""}]"
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	qa-cua-small-json/pa-009__perqu__349_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.560"",""absolute_start_s"":""349.250"",""absolute_end_s"":""349.810"",""prob_min"":""0.2138"",""text"":""perquè""}]"
pa-010	perquè	196.65-201.55	clips/pa-010__perqu__196.65.wav	qa-cua-small-json/pa-010__perqu__196_65.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.300"",""absolute_start_s"":""196.650"",""absolute_end_s"":""196.950"",""prob_min"":""0.2814"",""text"":""perquè""}]"
pa-011	perquè	27.61-31.55	clips/pa-011__perqu__27.61.wav	qa-cua-small-json/pa-011__perqu__27_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.240"",""local_end_s"":""1.490"",""absolute_start_s"":""28.850"",""absolute_end_s"":""29.100"",""prob_min"":""0.6057"",""text"":""perquè""}]"
pa-012	perquè	369.25-374.75	clips/pa-012__perqu__369.25.wav	qa-cua-small-json/pa-012__perqu__369_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.110"",""absolute_start_s"":""369.250"",""absolute_end_s"":""369.360"",""prob_min"":""0.6158"",""text"":""perquè""}]"
pa-013	perquè	433.89-442.03	clips/pa-013__perqu__433.89.wav	qa-cua-small-json/pa-013__perqu__433_89.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.270"",""local_end_s"":""2.640"",""absolute_start_s"":""436.160"",""absolute_end_s"":""436.530"",""prob_min"":""0.9497"",""text"":""perquè""}]"
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	qa-cua-small-json/pa-014__perqu__105_85.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.390"",""local_end_s"":""2.810"",""absolute_start_s"":""108.240"",""absolute_end_s"":""108.660"",""prob_min"":""0.8193"",""text"":""perquè""}]"
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	qa-cua-small-json/pa-015__perqu__86_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.000"",""local_end_s"":""2.480"",""absolute_start_s"":""88.250"",""absolute_end_s"":""88.730"",""prob_min"":""0.4134"",""text"":""perquè""}]"
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	qa-cua-small-json/pa-016__perqu__79_77.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.190"",""local_end_s"":""2.860"",""absolute_start_s"":""81.960"",""absolute_end_s"":""82.630"",""prob_min"":""0.8479"",""text"":""perquè""}]"
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	qa-cua-small-json/pa-017__perqu__4_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.150"",""local_end_s"":""2.640"",""absolute_start_s"":""6.400"",""absolute_end_s"":""6.890"",""prob_min"":""0.6669"",""text"":""perquè""}]"
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	qa-cua-small-json/pa-018__perqu__91_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.070"",""local_end_s"":""1.760"",""absolute_start_s"":""92.160"",""absolute_end_s"":""92.850"",""prob_min"":""0.9663"",""text"":""perquè""}]"
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	qa-cua-small-json/pa-019__perqu__101_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.010"",""local_end_s"":""0.310"",""absolute_start_s"":""101.260"",""absolute_end_s"":""101.560"",""prob_min"":""0.0227"",""text"":""perquè""}]"
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	qa-cua-small-json/pa-020__perqu__9_41.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.030"",""local_end_s"":""0.410"",""absolute_start_s"":""9.440"",""absolute_end_s"":""9.820"",""prob_min"":""0.1574"",""text"":""perquè""}]"
pa-021	perquè	15.45-19.67	clips/pa-021__perqu__15.45.wav	qa-cua-small-json/pa-021__perqu__15_45.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.670"",""local_end_s"":""2.000"",""absolute_start_s"":""17.120"",""absolute_end_s"":""17.450"",""prob_min"":""0.8815"",""text"":""perquè""}]"
pa-022	perquè	111.69-115.67	clips/pa-022__perqu__111.69.wav	qa-cua-small-json/pa-022__perqu__111_69.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.470"",""absolute_start_s"":""111.690"",""absolute_end_s"":""112.160"",""prob_min"":""0.2534"",""text"":""perquè""}]"
pa-023	perquè	29.09-34.79	clips/pa-023__perqu__29.09.wav	qa-cua-small-json/pa-023__perqu__29_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.940"",""absolute_start_s"":""29.090"",""absolute_end_s"":""30.030"",""prob_min"":""0.1482"",""text"":""perquè""}]"
pa-024	perquè	225.53-230.35	clips/pa-024__perqu__225.53.wav	qa-cua-small-json/pa-024__perqu__225_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.000"",""local_end_s"":""2.310"",""absolute_start_s"":""227.530"",""absolute_end_s"":""227.840"",""prob_min"":""0.8661"",""text"":""perquè""}]"
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	qa-cua-small-json/pa-025__perqu__37_17.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.550"",""local_end_s"":""0.980"",""absolute_start_s"":""37.720"",""absolute_end_s"":""38.150"",""prob_min"":""0.8440"",""text"":""perquè""}]"
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	qa-cua-small-json/pa-026__perqu__150_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.420"",""local_end_s"":""0.610"",""absolute_start_s"":""150.950"",""absolute_end_s"":""151.140"",""prob_min"":""0.6276"",""text"":""perquè""}]"
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	qa-cua-small-json/pa-027__perqu__8_81.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.370"",""local_end_s"":""1.700"",""absolute_start_s"":""10.180"",""absolute_end_s"":""10.510"",""prob_min"":""0.7631"",""text"":""perquè""}]"
pa-028	perquè	142.89-147.99	clips/pa-028__perqu__142.89.wav	qa-cua-small-json/pa-028__perqu__142_89.json	0	no	[]
pa-029	perquè	249.69-254.43	clips/pa-029__perqu__249.69.wav	qa-cua-small-json/pa-029__perqu__249_69.json	0	no	[]
pa-030	perquè	31.89-36.39	clips/pa-030__perqu__31.89.wav	qa-cua-small-json/pa-030__perqu__31_89.json	0	no	[]
pa-031	perquè	32.69-37.47	clips/pa-031__perqu__32.69.wav	qa-cua-small-json/pa-031__perqu__32_69.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.570"",""absolute_start_s"":""32.690"",""absolute_end_s"":""33.260"",""prob_min"":""0.0697"",""text"":""perquè""}]"
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	qa-cua-small-json/pa-032__perqu__9_21.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.860"",""absolute_start_s"":""9.210"",""absolute_end_s"":""10.070"",""prob_min"":""0.5112"",""text"":""perquè""}]"
pa-033	perquè	18.89-23.43	clips/pa-033__perqu__18.89.wav	qa-cua-small-json/pa-033__perqu__18_89.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.350"",""absolute_start_s"":""18.890"",""absolute_end_s"":""19.240"",""prob_min"":""0.2034"",""text"":""perquè""}]"
pa-034	perquè	51.85-56.47	clips/pa-034__perqu__51.85.wav	qa-cua-small-json/pa-034__perqu__51_85.json	0	no	[]
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	qa-cua-small-json/pa-035__perqu__181_13.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.070"",""local_end_s"":""0.080"",""absolute_start_s"":""181.200"",""absolute_end_s"":""181.210"",""prob_min"":""0.6201"",""text"":""perquè""}]"
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	qa-cua-small-json/pa-036__perqu__15_65.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.470"",""local_end_s"":""2.640"",""absolute_start_s"":""18.120"",""absolute_end_s"":""18.290"",""prob_min"":""0.2664"",""text"":""perquè""}]"
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	qa-cua-small-json/pa-037__perqu__186_29.json	1	sí	"[{""occurrence"":1,""local_start_s"":""8.480"",""local_end_s"":""9.140"",""absolute_start_s"":""194.770"",""absolute_end_s"":""195.430"",""prob_min"":""0.3810"",""text"":""Perquè""}]"
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	qa-cua-small-json/pa-038__perqu__279_13.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.420"",""local_end_s"":""0.790"",""absolute_start_s"":""279.550"",""absolute_end_s"":""279.920"",""prob_min"":""0.5824"",""text"":""perquè""}]"
pa-039	perquè	18.09-21.31	clips/pa-039__perqu__18.09.wav	qa-cua-small-json/pa-039__perqu__18_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.570"",""absolute_start_s"":""18.090"",""absolute_end_s"":""18.660"",""prob_min"":""0.0785"",""text"":""perquè""}]"
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	qa-cua-small-json/pa-040__perqu__25_21.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.510"",""absolute_start_s"":""25.210"",""absolute_end_s"":""25.720"",""prob_min"":""0.2038"",""text"":""perquè""}]"
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	qa-cua-small-json/pa-041__perqu__69_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.890"",""local_end_s"":""4.330"",""absolute_start_s"":""73.140"",""absolute_end_s"":""73.580"",""prob_min"":""0.2885"",""text"":""perquè""}]"
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	qa-cua-small-json/pa-042__perqu__29_13.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.100"",""local_end_s"":""2.460"",""absolute_start_s"":""31.230"",""absolute_end_s"":""31.590"",""prob_min"":""0.7110"",""text"":""perquè""}]"
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	qa-cua-small-json/pa-045__perqu__175_33.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.080"",""local_end_s"":""2.980"",""absolute_start_s"":""177.410"",""absolute_end_s"":""178.310"",""prob_min"":""0.8252"",""text"":""Perquè""}]"
pa-046	perquè	140.85-146.79	clips/pa-046__perqu__140.85.wav	qa-cua-small-json/pa-046__perqu__140_85.json	0	no	[]
pa-048	perquè	186.93-191.19	clips/pa-048__perqu__186.93.wav	qa-cua-small-json/pa-048__perqu__186_93.json	0	no	[]
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	qa-cua-small-json/pa-049__perqu__68_85.json	1	sí	"[{""occurrence"":1,""local_start_s"":""5.300"",""local_end_s"":""5.660"",""absolute_start_s"":""74.150"",""absolute_end_s"":""74.510"",""prob_min"":""0.6920"",""text"":""perquè""}]"
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	qa-cua-small-json/pa-051__perqu__123_85.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.040"",""local_end_s"":""0.320"",""absolute_start_s"":""123.890"",""absolute_end_s"":""124.170"",""prob_min"":""0.3220"",""text"":""perquè""}]"
pa-052	perquè	92.65-96.47	clips/pa-052__perqu__92.65.wav	qa-cua-small-json/pa-052__perqu__92_65.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.540"",""local_end_s"":""2.830"",""absolute_start_s"":""95.190"",""absolute_end_s"":""95.480"",""prob_min"":""0.3050"",""text"":""perquè""}]"
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	qa-cua-small-json/pa-053__perqu__113_93.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.910"",""local_end_s"":""4.160"",""absolute_start_s"":""117.840"",""absolute_end_s"":""118.090"",""prob_min"":""0.6129"",""text"":""perquè""}]"
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	qa-cua-small-json/pa-054__perqu__80_45.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.720"",""local_end_s"":""3.340"",""absolute_start_s"":""83.170"",""absolute_end_s"":""83.790"",""prob_min"":""0.7099"",""text"":""perquè""}]"
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	qa-cua-small-json/pa-055__perqu__148_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.380"",""local_end_s"":""2.530"",""absolute_start_s"":""150.910"",""absolute_end_s"":""151.060"",""prob_min"":""0.8312"",""text"":""perquè""}]"
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	qa-cua-small-json/pa-056__perqu__31_73.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.720"",""local_end_s"":""1.150"",""absolute_start_s"":""32.450"",""absolute_end_s"":""32.880"",""prob_min"":""0.4129"",""text"":""perquè""}]"
pa-057	perquè	249.45-254.11	clips/pa-057__perqu__249.45.wav	qa-cua-small-json/pa-057__perqu__249_45.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.760"",""local_end_s"":""1.140"",""absolute_start_s"":""250.210"",""absolute_end_s"":""250.590"",""prob_min"":""0.9119"",""text"":""perquè""}]"
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	qa-cua-small-json/pa-058__perqu__91_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.010"",""local_end_s"":""1.630"",""absolute_start_s"":""92.100"",""absolute_end_s"":""92.720"",""prob_min"":""0.9674"",""text"":""perquè""}]"
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	qa-cua-small-json/pa-059__perqu__4_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.320"",""local_end_s"":""2.640"",""absolute_start_s"":""6.410"",""absolute_end_s"":""6.730"",""prob_min"":""0.6817"",""text"":""perquè""}]"
pa-060	perquè	29.05-34.75	clips/pa-060__perqu__29.05.wav	qa-cua-small-json/pa-060__perqu__29_05.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.000"",""local_end_s"":""2.280"",""absolute_start_s"":""31.050"",""absolute_end_s"":""31.330"",""prob_min"":""0.4717"",""text"":""perquè""}]"
pa-061	perquè	117.17-123.75	clips/pa-061__perqu__117.17.wav	qa-cua-small-json/pa-061__perqu__117_17.json	0	no	[]
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	qa-cua-small-json/pa-062__perqu__73_97.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.190"",""local_end_s"":""1.720"",""absolute_start_s"":""75.160"",""absolute_end_s"":""75.690"",""prob_min"":""0.9024"",""text"":""perquè""}]"
pa-063	perquè	142.61-146.79	clips/pa-063__perqu__142.61.wav	qa-cua-small-json/pa-063__perqu__142_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.000"",""local_end_s"":""0.480"",""absolute_start_s"":""142.610"",""absolute_end_s"":""143.090"",""prob_min"":""0.0412"",""text"":""perquè""}]"
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	qa-cua-small-json/pa-064__perqu__27_57.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.300"",""local_end_s"":""3.590"",""absolute_start_s"":""30.870"",""absolute_end_s"":""31.160"",""prob_min"":""0.4829"",""text"":""perquè""}]"
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	qa-cua-small-json/pa-065__perqu__129_17.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.530"",""local_end_s"":""2.870"",""absolute_start_s"":""131.700"",""absolute_end_s"":""132.040"",""prob_min"":""0.8717"",""text"":""perquè""}]"
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	qa-cua-small-json/pa-066__perqu__21_81.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.190"",""local_end_s"":""2.260"",""absolute_start_s"":""24.000"",""absolute_end_s"":""24.070"",""prob_min"":""0.4434"",""text"":""perquè""}]"
pa-001	a nivell	135.37-139.03	clips/pa-001__a-nivell__135.37.wav	qa-cua-small-json/pa-001__a-nivell__135_37.json	0	no	[]
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	qa-cua-small-json/pa-002__a-nivell__714_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""7.330"",""local_end_s"":""8.080"",""absolute_start_s"":""721.580"",""absolute_end_s"":""722.330"",""prob_min"":""0.7873"",""text"":""a nivell""}]"
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	qa-cua-small-json/pa-003__a-nivell__180_17.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.290"",""local_end_s"":""2.470"",""absolute_start_s"":""181.460"",""absolute_end_s"":""182.640"",""prob_min"":""0.8186"",""text"":""a nivell""}]"
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	qa-cua-small-json/pa-016__a-nivell__333_81.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.610"",""local_end_s"":""4.160"",""absolute_start_s"":""337.420"",""absolute_end_s"":""337.970"",""prob_min"":""0.7040"",""text"":""a nivell""}]"
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	qa-cua-small-json/pa-017__a-nivell__143_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.360"",""local_end_s"":""3.840"",""absolute_start_s"":""146.610"",""absolute_end_s"":""147.090"",""prob_min"":""0.7278"",""text"":""a nivell""}]"
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	qa-cua-small-json/pa-018__a-nivell__188_45.json	0	no	[]
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	qa-cua-small-json/pa-019__a-nivell__122_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.350"",""local_end_s"":""3.830"",""absolute_start_s"":""125.600"",""absolute_end_s"":""126.080"",""prob_min"":""0.9056"",""text"":""a nivell""}]"
pa-020	a nivell	409.37-414.43	clips/pa-020__a-nivell__409.37.wav	qa-cua-small-json/pa-020__a-nivell__409_37.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.420"",""local_end_s"":""3.850"",""absolute_start_s"":""412.790"",""absolute_end_s"":""413.220"",""prob_min"":""0.2023"",""text"":""a nivell""}]"
pa-023	a nivell	418.57-422.99	clips/pa-023__a-nivell__418.57.wav	qa-cua-small-json/pa-023__a-nivell__418_57.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.300"",""local_end_s"":""1.800"",""absolute_start_s"":""419.870"",""absolute_end_s"":""420.370"",""prob_min"":""0.8081"",""text"":""a nivell""}]"
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	qa-cua-small-json/pa-024__a-nivell__1547_93.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.160"",""local_end_s"":""2.250"",""absolute_start_s"":""1550.090"",""absolute_end_s"":""1550.180"",""prob_min"":""0.2444"",""text"":""a nivell""}]"
pa-026	a nivell	38.25-41.75	clips/pa-026__a-nivell__38.25.wav	qa-cua-small-json/pa-026__a-nivell__38_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.420"",""local_end_s"":""2.020"",""absolute_start_s"":""39.670"",""absolute_end_s"":""40.270"",""prob_min"":""0.8241"",""text"":""a nivell""}]"
pa-029	a nivell	417.09-421.47	clips/pa-029__a-nivell__417.09.wav	qa-cua-small-json/pa-029__a-nivell__417_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.570"",""local_end_s"":""2.200"",""absolute_start_s"":""418.660"",""absolute_end_s"":""419.290"",""prob_min"":""0.9070"",""text"":""a nivell""}]"
