forma	id_persona	interval_escolta	clip	sha256	transcripcio_qa	forma_en_qa	text_qa	estat
a veure	pa-045	340.93-345.91	clips/pa-045__a-veure__340.93.wav	03b4ff733fc095b5e926d8dbcce71e7393cab5145040dc1fd0986181631f2506	qa-clips/pa-045__a-veure__340_93_345_91.txt	sí	No ho veiem perquè...  No ho veiem perquè per un luxe d'anar-ho a veure i per conservar-ho.	pendent-audicio
a veure	pa-048	393.93-397.03	clips/pa-048__a-veure__393.93.wav	9102f274c38e674445da844dc3a02ad058fc647815947cdce0cb5df2242acbd7	qa-clips/pa-048__a-veure__393_93_397_03.txt	sí	A veure, vostè com es diu?	pendent-audicio
a veure	pa-049	244.85-252.03	clips/pa-049__a-veure__244.85.wav	7b71fcc78c5080a21279eadcf1cc4451262936076575f74fb3f5f9663ea5a47f	qa-clips/pa-049__a-veure__244_85_252_03.txt	sí	i ara ja no ens ho pot dir.  Però van anar a veure l'amistat amb el meu pare.  El meu pare els va anar a veure després o així.	pendent-audicio
a veure	pa-054	77.97-81.87	clips/pa-054__a-veure__77.97.wav	4ad08421bfe41e0cfc81cc6bdd086ac64a523d79c32cb56c789f1a30804af9a9	qa-clips/pa-054__a-veure__77_97_81_87.txt	sí	Ja veuré que hi va una Barcelona,  es per dennes i no hi porten mai a l'estat.	pendent-audicio
a veure	pa-055	63.89-68.59	clips/pa-055__a-veure__63.89.wav	5a77a923a35da12ae764c729ea54da5af9922d6b7fc57f4732ea86f932e9d997	qa-clips/pa-055__a-veure__63_89_68_59.txt	sí	Sí, sí, a veure...	pendent-audicio
a veure	pa-056	673.21-676.71	clips/pa-056__a-veure__673.21.wav	5ef05ab6a846afd680570ee327ab385147f23ae2bfd3e0969bca3b6a22e56f60	qa-clips/pa-056__a-veure__673_21_676_71.txt	sí	A veure, aquí que el diu una cosa.	pendent-audicio
a veure	pa-057	16.97-21.31	clips/pa-057__a-veure__16.97.wav	25edbe6ee2ddb939add2dfcf2ff74f7ca2b67f068d5ec63de105b41444ecd828	qa-clips/pa-057__a-veure__16_97_21_31.txt	no	No és el mateix que el que ha de fer.  No és el mateix que el que ha de fer.	pendent-audicio
a veure	pa-058	828.61-833.55	clips/pa-058__a-veure__828.61.wav	c48759c37e1d258fecb1a4ac137471a67087f3aae37b58ef6ab8e36e79c88c49	qa-clips/pa-058__a-veure__828_61_833_55.txt	no	A mi m'agrada molt, però a mi no m'agrada.	pendent-audicio
a veure	pa-060	268.57-272.67	clips/pa-060__a-veure__268.57.wav	36b54db63c2eed299ee8e70eb28f480ec74849e47b12e0ccc689925b290d1908	qa-clips/pa-060__a-veure__268_57_272_67.txt	sí	d'un aspecte, eh?, a veure, i que les eleccions són del 92...	pendent-audicio
a veure	pa-061	579.17-583.39	clips/pa-061__a-veure__579.17.wav	9276ee455c7ba9bccd36d3ff17a83e98130fcbd4bd4d1f322b4bb92b1f565f1a	qa-clips/pa-061__a-veure__579_17_583_39.txt	sí	i això és el que ara començarem a veure.	pendent-audicio
a veure	pa-063	402.13-408.03	clips/pa-063__a-veure__402.13.wav	0644b2672a390cfdd420ae5dc9cb1daf653ab25978ffe35b3fae25cde107aacf	qa-clips/pa-063__a-veure__402_13_408_03.txt	sí	A veure, aquesta opinió de que s'obren	pendent-audicio
a veure	pa-064	587.61-591.67	clips/pa-064__a-veure__587.61.wav	d2b367717082674c001d5c114930374201ac81a40b44b1fc5d7f1e21b2e8fe9c	qa-clips/pa-064__a-veure__587_61_591_67.txt	sí	No s'ha tornat a veure amb els anys.	pendent-audicio
a veure	pa-065	578.25-582.71	clips/pa-065__a-veure__578.25.wav	a4e9c9e0676616d451756731b415e13234c4d8707b88bb585f494d7520866026	qa-clips/pa-065__a-veure__578_25_582_71.txt	no	-Un dia un polític em diu...	pendent-audicio
aviam	pa-003	180.17-188.79	clips/pa-003__aviam__180.17.wav	d1ae1d021e368a2062a13569c08ba1cc212d527200b0aae366cd7d0ac1b2fa77	qa-clips/pa-003__aviam__180_17_188_79.txt	no	El que fa a nivell polític, la primera vegada quan es crea l'amaternal, com he dit,	pendent-audicio
aviam	pa-014	875.45-883.95	clips/pa-014__aviam__875.45.wav	f0734d64362e54adeb066fb426217e22af46539c4fe68eff7e4d9a9e2375209f	qa-clips/pa-014__aviam__875_45_883_95.txt	sí	d'escoltar una cosa, es diu, escoteu, aviam.  Imagineu-vos que les merdes apareixen.  Què passa amb el contrapàs? Es deixarà de ballar.	pendent-audicio
aviam	pa-016	729.65-741.19	clips/pa-016__aviam__729.65.wav	73448a932688ec22288fc11a6653ccb0ffb5cd88c46bb5e64560304de9f9e2da	qa-clips/pa-016__aviam__729_65_741_19.txt	no	Això sí, havíem de venir un estat democràtic, modern,  un estat de dret, no?, i calia fer una Constitució.  Jo tenia clar que calia fer una Constitució, i em sembla que...	pendent-audicio
aviam	pa-020	252.21-256.43	clips/pa-020__aviam__252.21.wav	d939cc85022682c4190eb9152a29c2c1e37d97058b8fcbfbf17401b197db1820	qa-clips/pa-020__aviam__252_21_256_43.txt	sí	Això és el seu, i a bon resultat que clar, això era aviam, potser va a...	pendent-audicio
aviam	pa-049	897.25-901.75	clips/pa-049__aviam__897.25.wav	49a6821640c054b05381a46cf68e3b16a2bd0813cfece34af5fa4560cf6a5aeb	qa-clips/pa-049__aviam__897_25_901_75.txt	no	S'està viatjant.	pendent-audicio
doncs	pa-004	416.21-423.31	clips/pa-004__doncs__416.21.wav	66a0b6d71bfc9f7d9aa51a0679961950ad4a21de67dad876013e124cb766df6b	qa-clips/pa-004__doncs__416_21_423_31.txt	no	costava una punyera de grà que representava uns 3 quilos de grà.	pendent-audicio
doncs	pa-005	71.13-77.11	clips/pa-005__doncs__71.13.wav	05acf64b455e436ae6562ee6d71bcf7e28df15f3f60e9dc2e79e865ee570a1e0	qa-clips/pa-005__doncs__71_13_77_11.txt	sí	Doncs bé, doncs deveu demanar què és això dels hostals comunals.	pendent-audicio
doncs	pa-006	180.25-187.75	clips/pa-006__doncs__180.25.wav	2053f514cf7a7bfe2fa9b0327ab0b7f71664c2773313f582ee534a7e50119033	qa-clips/pa-006__doncs__180_25_187_75.txt	sí	i la rota, doncs, passava per sobreborda i era accionada per l'aigua que circulava.	pendent-audicio
doncs	pa-007	59.25-66.75	clips/pa-007__doncs__59.25.wav	7bcafbd2c7cfcd294fc5f3127d39c12303eba4ce1e54675fd5e7be02556993a9	qa-clips/pa-007__doncs__59_25_66_75.txt	sí	Doncs si bé no és una paraula que estigui o apareixi molt a la nostra llengua nacional, prové del grec!	pendent-audicio
doncs	pa-008	55.25-59.75	clips/pa-008__doncs__55.25.wav	608e166c3f7d4f63850c8b47c45178cd79999982a966fc2cdc0df2df4761570d	qa-clips/pa-008__doncs__55_25_59_75.txt	no	Per què? Perquè el que fem als fallares és la seva escorça palar-la.	pendent-audicio
doncs	pa-009	139.25-145.75	clips/pa-009__doncs__139.25.wav	a8fb9cccca0c31582eb8fd38688a29fc8664ac0fabcd1c9ff2bf59681828303e	qa-clips/pa-009__doncs__139_25_145_75.txt	sí	Doncs com podeu veure amb aquest esquema que tenim aquí al costat, tenim les parts de la campana.	pendent-audicio
doncs	pa-010	24.65-31.67	clips/pa-010__doncs__24.65.wav	309b173e7d6f30301d9e7648b7163fb5f2d33aa940f2eaa4129fa4ee34282ff2	qa-clips/pa-010__doncs__24_65_31_67.txt	sí	oponímia i risc geològics. I doncs vei avui com a col·laboració dins d'aquest  cicle de capsules d'història en temps de confinament.	pendent-audicio
doncs	pa-011	61.49-69.07	clips/pa-011__doncs__61.49.wav	5aa1c51a8900c6ce6d1c161b52cc6fd8c8ed60de090521b6adbff36b7ea0d508	qa-clips/pa-011__doncs__61_49_69_07.txt	sí	Escolti, què va passar, doncs que el 1435 l'Ereu de la Casa es va fer mitcari de l'Amassana.	pendent-audicio
doncs	pa-012	411.25-416.75	clips/pa-012__doncs__411.25.wav	4b2398a041243a0406c39b974765556d1c37b840bfea8c9e2d8afdce5d572a2a	qa-clips/pa-012__doncs__411_25_416_75.txt	no	aquí veient un equip de dallasres que estan treballant.	pendent-audicio
doncs	pa-013	56.85-61.87	clips/pa-013__doncs__56.85.wav	a331902281b4ef37a1e91529a4569ab16b95b175dddd11dca72c1653f8a31d1a	qa-clips/pa-013__doncs__56_85_61_87.txt	sí	i més recentment, també, doncs, si pot accedir, hi ha l'avivació.	pendent-audicio
doncs	pa-014	180.05-188.55	clips/pa-014__doncs__180.05.wav	cdc02498c52762dbdcee2ae5598710e71e87033689815e8295ffd5ba9f76fd45	qa-clips/pa-014__doncs__180_05_188_55.txt	no	i això és el més bonic que hi ha.  M'ha apassionat més a ensenyar quan m'ho demana...	pendent-audicio
doncs	pa-015	83.25-87.75	clips/pa-015__doncs__83.25.wav	2f666e1eff8fed57c0a6be7a4e79f9d130981b91570781073aa7d5de5609591b	qa-clips/pa-015__doncs__83_25_87_75.txt	sí	és important, doncs és important per una senzilla raó.	pendent-audicio
doncs	pa-016	62.33-69.43	clips/pa-016__doncs__62.33.wav	30e79f4822a2421b9b7fdd1c17a2fe7019b7802f73ea5469821a94a2b14026ad	qa-clips/pa-016__doncs__62_33_69_43.txt	sí	"que em diu ""filling a xis polític"".  I em diu ""tu sí que sí, no?""  Doncs has d'anar a la teva paraula. Dic ""sí, sí""."	pendent-audicio
doncs	pa-017	459.25-464.75	clips/pa-017__doncs__459.25.wav	88468d412a21fe20d4f5f076302a7cc9b4e3d98f87e2f3e7c3089cbe5a6a7c2d	qa-clips/pa-017__doncs__459_25_464_75.txt	sí	I perfecte, doncs a partir d'aquí, sempre ja que et dubte de sapiguer,	pendent-audicio
doncs	pa-018	33.53-39.87	clips/pa-018__doncs__33.53.wav	dab50c106ed0ca9ff8077a6ebca1b9f2a6643b5570a0a9f2d566e95b69d73b4b	qa-clips/pa-018__doncs__33_53_39_87.txt	no	els altres eren menys evolutives i molt més conservadores.	pendent-audicio
doncs	pa-019	46.25-49.75	clips/pa-019__doncs__46.25.wav	23755859fe786628ba31bc7d04552e89c6d005243328bf665c758ab58f133a2c	qa-clips/pa-019__doncs__46_25_49_75.txt	no	venien en costa de dictadura, sí, i nosaltres...	pendent-audicio
doncs	pa-020	247.37-252.03	clips/pa-020__doncs__247.37.wav	ac7ae50067955964395511abc509716004b73c35c836bfd2be1d2d7eae21d7e4	qa-clips/pa-020__doncs__247_37_252_03.txt	sí	perquè, doncs, quan un no l'anirà bé, que s'anirà bé per pinjar,	pendent-audicio
doncs	pa-021	12.25-16.87	clips/pa-021__doncs__12.25.wav	caa7b27a9303c6a472d419c643ce71ba705f0b079f5db22863a73bd5090cdc6b	qa-clips/pa-021__doncs__12_25_16_87.txt	sí	i es va obligar, i, bueno, les hores, doncs,	pendent-audicio
doncs	pa-022	122.85-126.95	clips/pa-022__doncs__122.85.wav	67f0bb703016287592fac90bfe25a8f60063df63a68f142792da4ac6c3881044	qa-clips/pa-022__doncs__122_85_126_95.txt	no	que va ser amb arribar-te a aquest punt, ara toqui.	pendent-audicio
doncs	pa-024	83.01-114.51	clips/pa-024__doncs__83.01.wav	e566446c8cd47ba690f7fa9cdcd98e35951722afdf5df53b1290bf4be7a3d57c	qa-clips/pa-024__doncs__83_01_114_51.txt	no	La representatibilitat del consell General  considerava que calia establir la separació de poders.  Consideràvem, des del punt de vista més socioeconòmic,  que calia ser capaços de programar el creixement.  Ja feien coses interessants a les institucions.  Me'n recordo que es va promoure l'informe de l'empresso.  ja feien coses interessants a les institucions.  Me'n recordo que es va promoure l'informe Bricall.	pendent-audicio
doncs	pa-025	59.89-66.03	clips/pa-025__doncs__59.89.wav	bc55b2725047786d4f8ce751bcd2abf007f43c80bd8526d1784826e612428d3e	qa-clips/pa-025__doncs__59_89_66_03.txt	no	de les conseqüències i de les conseqüències que tenen.	pendent-audicio
doncs	pa-026	6.33-9.67	clips/pa-026__doncs__6.33.wav	aa895f9eceaa0c9562e211b003c58ea4806f71d7a8b9be80e8bad416032c8278	qa-clips/pa-026__doncs__6_33_9_67.txt	no	i no el comú, amb quatre anys.	pendent-audicio
doncs	pa-027	18.01-24.51	clips/pa-027__doncs__18.01.wav	38a642e1c4cf1e5b359e5c5f93a5ea243179a12da826b4b12cef6935f990b214	qa-clips/pa-027__doncs__18_01_24_51.txt	no	i inicialment el cíndic parlava amb els consellers.	pendent-audicio
doncs	pa-028	329.33-334.79	clips/pa-028__doncs__329.33.wav	3805ccfc9d6eb1cf6e51c39cc3b10f1068e476b393b1b19c19030c8ae72c9bc5	qa-clips/pa-028__doncs__329_33_334_79.txt	sí	No era igual.  Doncs conyes que realment té un valor de cada institució.  Jo trobava...	pendent-audicio
doncs	pa-029	127.61-131.67	clips/pa-029__doncs__127.61.wav	39e640e7a71446af0d3465c1c64c03586e6895011486aecda1e23f60f0173c2f	qa-clips/pa-029__doncs__127_61_131_67.txt	no	i la constitucional, la permanent i la constituent.	pendent-audicio
doncs	pa-030	43.53-48.63	clips/pa-030__doncs__43.53.wav	2a791ded5c43a33365aa74d972ca0174e560615308ee892e8a6059a279162a46	qa-clips/pa-030__doncs__43_53_48_63.txt	sí	com estaven, doncs evidentment no era el nostre tarannà.  Per almenys el meu.	pendent-audicio
doncs	pa-031	414.05-419.11	clips/pa-031__doncs__414.05.wav	4ac69e3c84c89e14c5394684402f9532cf50bb7d2f06465aa722df3c43217b0a	qa-clips/pa-031__doncs__414_05_419_11.txt	sí	Doncs ja ho defensarem i es va decidir que sí, i vam decidir.	pendent-audicio
doncs	pa-032	21.61-27.23	clips/pa-032__doncs__21.61.wav	7978969c8d5ca1dfa8fdba8af3a14e5fe554f0d4a3decfe7999825e2ede14062	qa-clips/pa-032__doncs__21_61_27_23.txt	sí	Doncs vam firmar un paper allà per presentar una candidatura per veure...	pendent-audicio
doncs	pa-033	6.61-10.79	clips/pa-033__doncs__6.61.wav	2334bb93e8368ef15722191494cea98bfa1cf6473d3fe42030bb789622343d3a	qa-clips/pa-033__doncs__6_61_10_79.txt	no	i els temps de tribuna que portàvem aquesta idea al cap i al nivell nacional,	pendent-audicio
doncs	pa-034	110.53-116.23	clips/pa-034__doncs__110.53.wav	969a7dcbf66d598c05ee6ebe5b513ba7b126ddddfdc083e369f75d2487debffd	qa-clips/pa-034__doncs__110_53_116_23.txt	no	en una manera la política que es feia, que era això,  casatal, casatal, no?	pendent-audicio
doncs	pa-035	195.49-202.11	clips/pa-035__doncs__195.49.wav	407b7e368e7e93f22b9df827c4fd303b5cdb9de07bb6943545a1d368e7b1b6bc	qa-clips/pa-035__doncs__195_49_202_11.txt	sí	I, bé, ja he participat, doncs, una mica, una mica.	pendent-audicio
doncs	pa-036	367.25-376.75	clips/pa-036__doncs__367.25.wav	79170e20e49fc9ecd4f3e6e8920a76e8fc9646d2b4ecfb09b8871a7b22e5aa00	qa-clips/pa-036__doncs__367_25_376_75.txt	sí	"i dic ""opi, vols que ens trobem que ens parlen d'això i ens proposin això?""  Doncs nosaltres ja hem d'anar, hem de fer la Constitució."	pendent-audicio
doncs	pa-037	20.49-28.07	clips/pa-037__doncs__20.49.wav	6b6832a65d1cd2750662eb13139673692a652101568d9ca89268da6b2ca79fc5	qa-clips/pa-037__doncs__20_49_28_07.txt	sí	I, doncs, quan va arribar el consell constituent,  ha vint arribar també amb bastant tensos  i l'enriquia es van posar.	pendent-audicio
doncs	pa-038	2008.17-2013.95	clips/pa-038__doncs__2008.17.wav	c11cc452775c8860e95e68ffd1f00b4bffac4f398c2ed687dc1b8a02d6c69dae	qa-clips/pa-038__doncs__2008_17_2013_95.txt	sí	No? Doncs era per això, perquè no eren de la corda.	pendent-audicio
doncs	pa-039	12.77-19.51	clips/pa-039__doncs__12.77.wav	9731f90cc7b275e9f8a45cfdda6e09bba1752731587ce805333097d9ae17656e	qa-clips/pa-039__doncs__12_77_19_51.txt	no	la història dels veguers i dels coprínceptes feudals.	pendent-audicio
doncs	pa-040	210.05-214.99	clips/pa-040__doncs__210.05.wav	07fe4438a688a94f1330ec8715fb827b8f6e48efce252902c6e37e39fac24266	qa-clips/pa-040__doncs__210_05_214_99.txt	no	A l'aprovació, l'atenció prevista que hi va haver,  es van tenir que fer molts passillos per anar a la qüestió.	pendent-audicio
doncs	pa-041	209.25-217.75	clips/pa-041__doncs__209.25.wav	456d3f4d57f1f273bc1992f48e4f8a53c04eb9f60a7604e06f0326ee2b8b33bd	qa-clips/pa-041__doncs__209_25_217_75.txt	no	I per altra banda, si aquesta maternal endurrana que estava ubicada en unes aules...	pendent-audicio
doncs	pa-043	15.25-19.75	clips/pa-043__doncs__15.25.wav	fe38e7be7f83121938450485105993045cd46a153f7b061e0fb8f5c3025a0ef9	qa-clips/pa-043__doncs__15_25_19_75.txt	no	i a part era això de fa 15 anys que tinc 15 anys, que és...	pendent-audicio
doncs	pa-045	283.01-287.39	clips/pa-045__doncs__283.01.wav	26adcfe3a26d9a3b60b789516595f84b3d5ddc67b459a520b8461e903dd50405	qa-clips/pa-045__doncs__283_01_287_39.txt	sí	que dins de la cova produeix alteracions.  Doncs és millor tan caro, no està claríssim.	pendent-audicio
doncs	pa-046	135.61-140.07	clips/pa-046__doncs__135.61.wav	3258ae8b054646860843583a2ffb1792164175e4bd33de0635765c12fdd8ab2d	qa-clips/pa-046__doncs__135_61_140_07.txt	sí	Són fideles, doncs, és a dir, amb el dia a dia i amb Espanya.	pendent-audicio
doncs	pa-048	302.89-306.79	clips/pa-048__doncs__302.89.wav	aaf363ff4b73cad2996e1e87eafdccbdede1302092dcd61ff25efe27e9fd68aa	qa-clips/pa-048__doncs__302_89_306_79.txt	sí	els origens.  Bueno, doncs no maquem els origens, la pedra...	pendent-audicio
doncs	pa-049	1092.25-1095.75	clips/pa-049__doncs__1092.25.wav	9e5dcb2d1aed521859f02d62f4d557ad1e68f1360e2b884a74502dece7b2ac84	qa-clips/pa-049__doncs__1092_25_1095_75.txt	no	de turistes que en mil i 10 milions que l'estigui...	pendent-audicio
doncs	pa-055	6.29-9.67	clips/pa-055__doncs__6.29.wav	784e9c63f9248d7850d920158099e853b5c805911b3126d17b8deb30b5f6944a	qa-clips/pa-055__doncs__6_29_9_67.txt	no	i no el comú, amb quatre anys.	pendent-audicio
doncs	pa-056	43.45-48.59	clips/pa-056__doncs__43.45.wav	5369240f16b54d3a0871052b64ccb84fb720167f0789d2cb3a120bd39b1f683b	qa-clips/pa-056__doncs__43_45_48_59.txt	sí	com estaven, doncs evidentment no era el nostre tarannà,  per almenys el meu.	pendent-audicio
doncs	pa-057	127.21-131.71	clips/pa-057__doncs__127.21.wav	97611dd2498ed71d29648969c7a06660ac4f8246bb6d5fd912922b81c04459cd	qa-clips/pa-057__doncs__127_21_131_71.txt	no	i la constitucional, la permanent i la constituent.	pendent-audicio
doncs	pa-058	200.41-205.27	clips/pa-058__doncs__200.41.wav	b825d5b264fd70da271a46ea83654e04581323aaeff6ed3321f149dbf81c954e	qa-clips/pa-058__doncs__200_41_205_27.txt	no	i els electors quedarien en paper mullat perquè no...	pendent-audicio
doncs	pa-059	245.81-250.79	clips/pa-059__doncs__245.81.wav	baf3a30e6b884ef8e98a80da6980e83da1386fcb897d2ad706bb51d5adbdd1c8	qa-clips/pa-059__doncs__245_81_250_79.txt	no	que es deriva amb un compromís, i ja està.	pendent-audicio
doncs	pa-060	177.97-182.63	clips/pa-060__doncs__177.97.wav	514b7c0d44b5d8238187d52962a2ff575fec300bcabe9a496a82cc436a16b60d	qa-clips/pa-060__doncs__177_97_182_63.txt	sí	i va ser meva, que si m'haguia de dir no plegàvem,  doncs presentàvem, vull dir, que és disolguir.	pendent-audicio
doncs	pa-061	242.09-249.23	clips/pa-061__doncs__242.09.wav	ffeaa7cee08f842242e644eb80f2eb9aa09eda53ee21e15a5e800fe0ae88d5b9	qa-clips/pa-061__doncs__242_09_249_23.txt	no	És una mica tornar a les rails de la creació del grup.	pendent-audicio
doncs	pa-062	302.09-307.51	clips/pa-062__doncs__302.09.wav	b33349812d8086c20603f8bfd5cdee8780d061972f46835e2e1109d238fb3040	qa-clips/pa-062__doncs__302_09_307_51.txt	no	A tu, quan ets petit, s'ha arribat a elaborar...	pendent-audicio
doncs	pa-063	609.05-614.11	clips/pa-063__doncs__609.05.wav	b47bb5e4624b646111d8b819c56b972ff2c8b7f96f2076116966d014fa14ad04	qa-clips/pa-063__doncs__609_05_614_11.txt	sí	com sigui, doncs ho haurem de patir i s'ho haurà de fer,  i si no, no en sortirem.	pendent-audicio
doncs	pa-064	456.73-460.43	clips/pa-064__doncs__456.73.wav	83ee834bba2d5b3b2ce8eb82ef397a47d10bb28e013dd4363f3989904c6351a4	qa-clips/pa-064__doncs__456_73_460_43.txt	no	el pas d'uns agafables amb els dips.	pendent-audicio
doncs	pa-065	157.49-162.27	clips/pa-065__doncs__157.49.wav	fa6b643feaf38740c3c673bdf0240a4181c5a163af029a8b9849d97c40d783a2	qa-clips/pa-065__doncs__157_49_162_27.txt	sí	i quan hi ha amor, doncs Déu, avi, tenen tots els nostres cors.	pendent-audicio
perquè	pa-001	59.57-63.31	clips/pa-001__perqu__59.57.wav	8f2339307585715bdef5bd403e14bd6eaaf7848b25bfbb07c4b75ef53ae6c53a	qa-clips/pa-001__perque__59_57_63_31.txt	sí	una desfasada perquè el que no es veien bons ulls a un...	pendent-audicio
perquè	pa-002	18.25-23.75	clips/pa-002__perqu__18.25.wav	fd992eaa1c36075c7d61eb5415a88873e62c9cd1a814028961f837c177c0450f	qa-clips/pa-002__perque__18_25_23_75.txt	sí	un putat, perquè no deixeu de veure els serveis dels copríncipes,	pendent-audicio
perquè	pa-003	201.57-207.03	clips/pa-003__perqu__201.57.wav	4d89850da4f75cb15a2bb18d7e50f0591347b9b46c178f4ecadb12808bdf31e1	qa-clips/pa-003__perque__201_57_207_03.txt	sí	d'executiu, perquè aleshores no era govern, era consell executiu,	pendent-audicio
perquè	pa-004	464.09-471.39	clips/pa-004__perqu__464.09.wav	34897a3ceeddad5ddce803ce923ebf0b03ac5b546f9540b0aa7ade39a63929c5	qa-clips/pa-004__perque__464_09_471_39.txt	sí	I calia estar-hi molt a sobre perquè per no quedar-se sense molt l'incarre que algú n'és més.	pendent-audicio
perquè	pa-006	110.25-117.75	clips/pa-006__perqu__110.25.wav	f5110cd0a97a9b8260146db20c19982de730e54683234b9f745c4699755a734d	qa-clips/pa-006__perque__110_25_117_75.txt	sí	I us aprofita la velocitat de l'aigua perquè les aletes que té total voltant de la roda, que no us veu ni aquí a la imatge.	pendent-audicio
perquè	pa-007	101.25-107.75	clips/pa-007__perqu__101.25.wav	8adbcbe949e214503a8ac8893a4ebed08f3735f6e7e851f441dc210aa4575174	qa-clips/pa-007__perque__101_25_107_75.txt	sí	que res d'endorra, no sé si es veu perquè em penso que surt com si fos un mirall,  però aquest és el llibre que parla d'això, no?	pendent-audicio
perquè	pa-008	55.25-59.75	clips/pa-008__perqu__55.25.wav	2c1d31909c548f5c61ab8d46f6e06ce7b91aec623fb61107c00475a4dfbdb129	qa-clips/pa-008__perque__55_25_59_75.txt	sí	Per què? Perquè el que fem als fallares és la seva escorça palar-la.	pendent-audicio
perquè	pa-009	349.25-356.75	clips/pa-009__perqu__349.25.wav	4564d03841139f4f9416a21333c3b911f275de8124513c2907e82712a9000466	qa-clips/pa-009__perque__349_25_356_75.txt	sí	perquè no hi ha exemplars com aquest i, més, tant ben conservats com el que us parlo ara.	pendent-audicio
perquè	pa-010	196.65-201.55	clips/pa-010__perqu__196.65.wav	649287324f69546d014108e4929ec6af6c207ea994c805ff69727151f99526f9	qa-clips/pa-010__perque__196_65_201_55.txt	sí	perquè també poden ser el reflex de noms fixats a la llengua que encara es fa.	pendent-audicio
perquè	pa-011	27.61-31.55	clips/pa-011__perqu__27.61.wav	29135be54b4b147d0eda34d59bebcaf5560c412009f5de70ab50001845ee234c	qa-clips/pa-011__perque__27_61_31_55.txt	sí	Escolte, perquè era de la família Escolte, que vol dir...	pendent-audicio
perquè	pa-012	369.25-374.75	clips/pa-012__perqu__369.25.wav	4f44df390cad8205ba3046068dfa49ceef24647ed6707c5a8be4e626ea6880ae	qa-clips/pa-012__perque__369_25_374_75.txt	sí	perquè la gent es recordi d'aquestes eines.	pendent-audicio
perquè	pa-013	433.89-442.03	clips/pa-013__perqu__433.89.wav	0aa03038c99007d9249ce58a724a195f4f86c1bc4d2099383396de3531e1f431	qa-clips/pa-013__perque__433_89_442_03.txt	sí	Per què us sabem? Doncs perquè es conserven múltiples testimonis fotogràfics.  Gràcies a Josep Elzina.	pendent-audicio
perquè	pa-014	105.85-115.75	clips/pa-014__perqu__105.85.wav	55393fbc618c75d97938a8322291a70144c4bdbc594f681ca01cf3577a1f664c	qa-clips/pa-014__perque__105_85_115_75.txt	sí	per quin motiu, perquè en el seu moment es va tenir una sèrie de dubtes o dubtes,  més que dubtes, vaig començar a buscar.	pendent-audicio
perquè	pa-015	86.25-92.75	clips/pa-015__perqu__86.25.wav	920109045896e7d94de1457f918d197e77aaacebd657e63b73cb06aa841730f8	qa-clips/pa-015__perque__86_25_92_75.txt	sí	senzilla raó perquè és el poder econòmic del que seria la barroquínca.	pendent-audicio
perquè	pa-016	79.77-85.39	clips/pa-016__perqu__79.77.wav	63ff86102f02e1c79131c26c271b764dcf2fee00757ceb1742483bf13b84d8aa	qa-clips/pa-016__perque__79_77_85_39.txt	sí	a mi em posa moltíssim, perquè a més era al principi i pensava que m'hagués quedat.	pendent-audicio
perquè	pa-017	4.25-12.15	clips/pa-017__perqu__4.25.wav	c37d0e81a67035f14b21a3d9acf65e9e4d89259751bedffb0718788bff25ba73	qa-clips/pa-017__perque__4_25_12_15.txt	sí	Però vam anar molt a l'il·lusió, perquè la Constitució, nosaltres, realment, és el que ens interessa.	pendent-audicio
perquè	pa-018	91.09-96.47	clips/pa-018__perqu__91.09.wav	26189b0a263714ef40ca0fe1cde356c2818cdb993a4fba5c05348fc3e0037b55	qa-clips/pa-018__perque__91_09_96_47.txt	sí	i resòria, perquè no podíem acabar mai de decidir que una cosa...	pendent-audicio
perquè	pa-019	101.25-105.75	clips/pa-019__perqu__101.25.wav	d8b885acfaeaa08e383bd0ef2cfa0513b99713e7bf1a070c9cc7219cb5caaf33	qa-clips/pa-019__perque__101_25_105_75.txt	sí	perquè realment va ser un consell molt intens.  Es va treballar moltíssim.	pendent-audicio
perquè	pa-020	9.41-12.91	clips/pa-020__perqu__9.41.wav	685c2253092a80703a48aa722308efa55b16603ada59926e97085bdd6f010811	qa-clips/pa-020__perque__9_41_12_91.txt	sí	perquè hi ha hagut aquella dimissió recent.	pendent-audicio
perquè	pa-021	15.45-19.67	clips/pa-021__perqu__15.45.wav	b5da3c833208a879a53426b7f5e9a0b928e4b560e6d6f9577f08ad125321950b	qa-clips/pa-021__perque__15_45_19_67.txt	sí	em van convèncer, doncs, perquè fos candidat.	pendent-audicio
perquè	pa-022	111.69-115.67	clips/pa-022__perqu__111.69.wav	fb2ffe0dbf5e8edef8dff934b62be786708f56c40fda8becaa5c14c141aff790	qa-clips/pa-022__perque__111_69_115_67.txt	sí	perquè si no s'arriba a fer la Constitució i continuem...	pendent-audicio
perquè	pa-023	29.09-34.79	clips/pa-023__perqu__29.09.wav	a53c55737a3ea627dfc1975487041bc23708b7667b47e9e81592d2cbcb46a20c	qa-clips/pa-023__perque__29_09_34_79.txt	sí	perquè els coprínsecs, i sobretot els representants,	pendent-audicio
perquè	pa-024	225.53-230.35	clips/pa-024__perqu__225.53.wav	d09d1bc1d872d54d288ff2424248c5de18fa9d8b76f314bb0a4e675d489085f5	qa-clips/pa-024__perque__225_53_230_35.txt	sí	Doncs vaig així, perquè va ser unes votacions molt interessants.	pendent-audicio
