candidat_a	candidat_b	n_formes_compartides	formes	estat
lead-rtva-018-ricard-fiter	lead-yt-050-pau-chica	15	Andorra;a nivell;a veure;bueno;bé;català;clar;doncs;francès;llavors;memòria;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-051-albert-vilaro	11	Andorra;a veure;bueno;bé;clar;diguem;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-052-valenti-closa	12	a nivell;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-053-sonia-andorrita	13	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-054-francesc-solana	11	Andorra;a veure;bueno;bé;clar;diguem;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-055-enric-flix	11	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-056-arnau-fortuny	13	Andorra;a veure;bueno;bé;clar;de fet;diguem;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-057-gabriel-lezkano	8	bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-018-ricard-fiter	lead-yt-058-nuria-pablos	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-020-monica-bonell	13	Andorra;a veure;bueno;bé;clar;comuns;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-021-bonaventura-riberaygua	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-022-josep-marsal	15	Andorra;a veure;bueno;bé;clar;comuns;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè;política	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-023-josep-maria-cases	12	Andorra;a veure;bueno;bé;clar;comú;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-024-denisa-font	13	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-025-albert-gelabert	14	Andorra;a veure;bueno;bé;clar;comuns;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-026-rosa-maria-mandico	12	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-027-jordi-guillamet	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-028-pere-besoli	13	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-029-angelina-mas	12	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-030-casimir-arajol	10	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-031-ramon-rossell	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-032-anna-riberaygua	13	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-059-carles-ensenyat	5	bé;comuns;doncs;habitatge;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-060-xavier-espot-actual	1	per tant	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-rtva-061-antoni-morell	1	perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-033-david-montane	3	clar;comuns;doncs	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-034-antoni-marti	5	Andorra;a veure;bé;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-035-cerni-escale	10	bueno;bé;comú;de fet;doncs;llavors;no?;per tant;perquè;política	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-036-xavier-espot	13	Andorra;a veure;bé;clar;comuns;comú;de fet;doncs;habitatge;lloguer;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-037-oscar-ribas	10	Andorra;a veure;bueno;bé;comú;doncs;llavors;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-038-conxita-marsol	8	Andorra;bueno;bé;doncs;no?;per tant;perquè;política	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-039-marta-roure	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-040-guillem-forne	10	Andorra;a veure;bueno;bé;clar;de fet;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-041-guillem-areny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-042-andreu-gonzalez	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-043-oriol-agorreta	10	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-044-laura-casanovas	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-045-arnau-rius	10	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;comú;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-047-katia-ustina	7	Andorra;bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-048-ander-mirambell	10	Andorra;a veure;bueno;bé;clar;comú;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-049-joan-piquet	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-050-pau-chica	10	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-051-albert-vilaro	9	Andorra;a veure;bueno;bé;clar;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-052-valenti-closa	13	a veure;bueno;bé;clar;comú;de fet;doncs;joves;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-053-sonia-andorrita	12	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-054-francesc-solana	11	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-055-enric-flix	10	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-056-arnau-fortuny	13	Andorra;a veure;bueno;bé;clar;de fet;doncs;futur;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-057-gabriel-lezkano	8	bueno;bé;clar;doncs;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-019-lisa-cruz	lead-yt-058-nuria-pablos	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-021-bonaventura-riberaygua	19	Andorra;Govern;a nivell;a veure;bueno;bé;clar;cultura;de fet;diguem;doncs;esports;evidentment;futbol;llavors;ministeri;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-022-josep-marsal	16	Andorra;Govern;a veure;bueno;bé;clar;comuns;comú;de fet;diguem;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-023-josep-maria-cases	19	Andorra;Govern;Ordino;Toni Martí;a nivell;a veure;bueno;bé;clar;comú;diguem;doncs;equip;federació;llavors;no?;per tant;perquè;premis	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-024-denisa-font	14	Andorra;a nivell;a veure;bueno;bé;clar;comú;cultura;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-025-albert-gelabert	19	Andorra;Govern;a nivell;a veure;bueno;bé;clar;comuns;comú;de fet;diguem;doncs;equip;evidentment;llavors;no?;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-026-rosa-maria-mandico	19	Andorra;Govern;Santa Coloma;a nivell;a veure;bueno;bé;clar;comú;de fet;diguem;doncs;equip;esports;llavors;no?;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-027-jordi-guillamet	17	Andorra;Govern;Toni Martí;a nivell;a veure;bueno;bé;clar;de fet;doncs;evidentment;jocs;llavors;no?;per tant;perquè;projecte	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-028-pere-besoli	18	Andorra;Govern;a veure;bueno;bé;clar;comú;de fet;diguem;doncs;equip;evidentment;jocs;llavors;no?;per tant;perquè;projecte	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-029-angelina-mas	16	Andorra;Govern;Santa Coloma;a veure;bueno;bé;clar;comú;de fet;doncs;equip;llavors;no?;per tant;perquè;projecte	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-030-casimir-arajol	12	Andorra;Govern;a veure;bueno;bé;clar;diguem;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-031-ramon-rossell	15	Govern;a veure;bueno;bé;clar;de fet;diguem;doncs;esports;evidentment;llavors;no?;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-032-anna-riberaygua	17	Andorra;Govern;a veure;bueno;bé;clar;comú;cultura;de fet;doncs;equip;evidentment;llavors;no?;per tant;perquè;projecte	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-059-carles-ensenyat	5	bé;comuns;doncs;evidentment;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-060-xavier-espot-actual	2	Govern;per tant	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-rtva-061-antoni-morell	1	perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-033-david-montane	3	clar;comuns;doncs	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-034-antoni-marti	7	Andorra;a nivell;a veure;bé;evidentment;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-035-cerni-escale	11	a nivell;bueno;bé;comú;de fet;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-036-xavier-espot	15	Andorra;Ordino;a veure;bé;clar;comuns;comú;cultura;de fet;diguem;doncs;evidentment;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-037-oscar-ribas	10	Andorra;a veure;bueno;bé;comú;doncs;evidentment;llavors;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-038-conxita-marsol	8	Andorra;bueno;bé;doncs;ministra;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-039-marta-roure	12	Andorra;a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-040-guillem-forne	14	Andorra;Ordino;a nivell;a veure;bueno;bé;clar;cultura;de fet;diguem;doncs;no?;parròquia;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-041-guillem-areny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-042-andreu-gonzalez	13	Andorra;a nivell;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-043-oriol-agorreta	11	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-044-laura-casanovas	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-045-arnau-rius	11	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;comú;doncs;evidentment;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-047-katia-ustina	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-048-ander-mirambell	12	Andorra;a nivell;a veure;bueno;bé;clar;comú;doncs;esports;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-049-joan-piquet	13	a nivell;a veure;bueno;bé;clar;de fet;diguem;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-050-pau-chica	13	Andorra;a nivell;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-051-albert-vilaro	10	Andorra;a veure;bueno;bé;clar;diguem;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-052-valenti-closa	14	a nivell;a veure;bueno;bé;clar;comú;cultura;de fet;doncs;llavors;no?;parròquia;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-053-sonia-andorrita	12	Andorra;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-054-francesc-solana	14	Andorra;a veure;bueno;bé;clar;diguem;doncs;equip;evidentment;llavors;lliga;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-055-enric-flix	12	Andorra;Ordino;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-056-arnau-fortuny	14	Andorra;a veure;bueno;bé;clar;de fet;diguem;doncs;evidentment;jocs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-057-gabriel-lezkano	9	bueno;bé;clar;cultura;doncs;evidentment;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-020-monica-bonell	lead-yt-058-nuria-pablos	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-021-bonaventura-riberaygua	lead-rtva-022-josep-marsal	20	Andorra;Govern;a veure;bueno;bé;clar;consell;conseller;de fet;diguem;doncs;evidentment;família;francès;llavors;no?;o sigui;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-021-bonaventura-riberaygua	lead-rtva-023-josep-maria-cases	20	Andorra;Govern;a nivell;a veure;bueno;bé;clar;consell;diguem;doncs;empresa;empresari;família;llavors;negoci;no?;o sigui;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-021-bonaventura-riberaygua	lead-rtva-024-denisa-font	18	Andorra;a nivell;a veure;bueno;bé;català;clar;cultura;de fet;doncs;família;llavors;no?;o sigui;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-021-bonaventura-riberaygua	lead-rtva-025-albert-gelabert	22	Andorra;Escaldes;Govern;a nivell;a veure;bueno;bé;català;clar;consell;conseller;de fet;diguem;doncs;evidentment;família;llavors;no?;o sigui;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
