id	candidat	forma	categoria	small	base	clip	estat
lead-rtva-026-rosa-maria-mandico::Canillo	lead-rtva-026-rosa-maria-mandico	Canillo	territorial	14	4	lead-rtva-026__19__canillo.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::Govern	lead-rtva-026-rosa-maria-mandico	Govern	institucions	5	3	lead-rtva-026__54__govern.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::Sant Julià	lead-rtva-026-rosa-maria-mandico	Sant Julià	territorial	1	1	lead-rtva-026__23__sant-juli.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::Santa Coloma	lead-rtva-026-rosa-maria-mandico	Santa Coloma	toponim	10	10	lead-rtva-026__65__santa-coloma.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::a nivell	lead-rtva-026-rosa-maria-mandico	a nivell	discurs	6	8	lead-rtva-026__01__a-nivell.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::a veure	lead-rtva-026-rosa-maria-mandico	a veure	discurs	6	3	lead-rtva-026__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::bueno	lead-rtva-026-rosa-maria-mandico	bueno	discurs	26	26	lead-rtva-026__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::bé	lead-rtva-026-rosa-maria-mandico	bé	discurs	57	53	lead-rtva-026__06__b.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::clar	lead-rtva-026-rosa-maria-mandico	clar	discurs	39	37	lead-rtva-026__07__clar.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::comunal	lead-rtva-026-rosa-maria-mandico	comunal	territorial	2	2	lead-rtva-026__26__comunal.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::comú	lead-rtva-026-rosa-maria-mandico	comú	territorial	5	6	lead-rtva-026__29__com.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::consell	lead-rtva-026-rosa-maria-mandico	consell	institucions	2	3	lead-rtva-026__56__consell.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::conseller	lead-rtva-026-rosa-maria-mandico	conseller	institucions	2	2	lead-rtva-026__55__conseller.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::de fet	lead-rtva-026-rosa-maria-mandico	de fet	discurs	1	2	lead-rtva-026__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::diguem	lead-rtva-026-rosa-maria-mandico	diguem	discurs	9	6	lead-rtva-026__09__diguem.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::doncs	lead-rtva-026-rosa-maria-mandico	doncs	discurs	22	7	lead-rtva-026__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::educació	lead-rtva-026-rosa-maria-mandico	educació	societat	7	7	lead-rtva-026__36__educaci.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::equip	lead-rtva-026-rosa-maria-mandico	equip	esport	1	1	lead-rtva-026__76__equip.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::escola	lead-rtva-026-rosa-maria-mandico	escola	societat	30	33	lead-rtva-026__37__escola.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::esports	lead-rtva-026-rosa-maria-mandico	esports	esport	3	2	lead-rtva-026__48__esports.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::família	lead-rtva-026-rosa-maria-mandico	família	societat	4	5	lead-rtva-026__44__fam-lia.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::joventut	lead-rtva-026-rosa-maria-mandico	joventut	societat	2	2	lead-rtva-026__47__joventut.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::llavors	lead-rtva-026-rosa-maria-mandico	llavors	discurs	15	8	lead-rtva-026__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::muntanya	lead-rtva-026-rosa-maria-mandico	muntanya	territori	1	1	lead-rtva-026__42__muntanya.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::no?	lead-rtva-026-rosa-maria-mandico	no?	discurs	85	87	lead-rtva-026__13__no.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::parròquia	lead-rtva-026-rosa-maria-mandico	parròquia	territorial	2	1	lead-rtva-026__33__parr-quia.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::per tant	lead-rtva-026-rosa-maria-mandico	per tant	discurs	38	43	lead-rtva-026__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::perquè	lead-rtva-026-rosa-maria-mandico	perquè	discurs	49	48	lead-rtva-026__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::poble	lead-rtva-026-rosa-maria-mandico	poble	societat	1	1	lead-rtva-026__43__poble.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::vull dir	lead-rtva-026-rosa-maria-mandico	vull dir	discurs	85	64	lead-rtva-026__17__vull-dir.wav	consens textual; pendent d'audició
lead-rtva-026-rosa-maria-mandico::és a dir	lead-rtva-026-rosa-maria-mandico	és a dir	discurs	21	15	lead-rtva-026__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::Andorra	lead-rtva-027-jordi-guillamet	Andorra	toponim	45	8	lead-rtva-027__48__andorra.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::Govern	lead-rtva-027-jordi-guillamet	Govern	institucions	11	10	lead-rtva-027__56__govern.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::Toni Martí	lead-rtva-027-jordi-guillamet	Toni Martí	memòria	1	1	lead-rtva-027__75__toni-mart.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::a nivell	lead-rtva-027-jordi-guillamet	a nivell	discurs	1	1	lead-rtva-027__01__a-nivell.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::a veure	lead-rtva-027-jordi-guillamet	a veure	discurs	7	8	lead-rtva-027__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::bueno	lead-rtva-027-jordi-guillamet	bueno	discurs	7	6	lead-rtva-027__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::bé	lead-rtva-027-jordi-guillamet	bé	discurs	12	14	lead-rtva-027__06__b.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::català	lead-rtva-027-jordi-guillamet	català	sociolingüística	2	2	lead-rtva-027__79__catal.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::clar	lead-rtva-027-jordi-guillamet	clar	discurs	11	14	lead-rtva-027__07__clar.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::consell	lead-rtva-027-jordi-guillamet	consell	institucions	9	8	lead-rtva-027__58__consell.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::de fet	lead-rtva-027-jordi-guillamet	de fet	discurs	2	1	lead-rtva-027__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::doncs	lead-rtva-027-jordi-guillamet	doncs	discurs	6	11	lead-rtva-027__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::escola	lead-rtva-027-jordi-guillamet	escola	societat	12	4	lead-rtva-027__37__escola.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::evidentment	lead-rtva-027-jordi-guillamet	evidentment	discurs	3	3	lead-rtva-027__11__evidentment.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::família	lead-rtva-027-jordi-guillamet	família	societat	3	3	lead-rtva-027__46__fam-lia.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::fotografia	lead-rtva-027-jordi-guillamet	fotografia	cultura	4	6	lead-rtva-027__41__fotografia.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::francès	lead-rtva-027-jordi-guillamet	francès	contacte	2	1	lead-rtva-027__80__franc-s.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::història	lead-rtva-027-jordi-guillamet	història	memòria	41	36	lead-rtva-027__38__hist-ria.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::jocs	lead-rtva-027-jordi-guillamet	jocs	esport	1	1	lead-rtva-027__76__jocs.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::llavors	lead-rtva-027-jordi-guillamet	llavors	discurs	8	6	lead-rtva-027__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::ministres	lead-rtva-027-jordi-guillamet	ministres	institucions	1	1	lead-rtva-027__55__ministres.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::muntanya	lead-rtva-027-jordi-guillamet	muntanya	territori	1	1	lead-rtva-027__44__muntanya.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::museu	lead-rtva-027-jordi-guillamet	museu	cultura	1	1	lead-rtva-027__51__museu.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::no?	lead-rtva-027-jordi-guillamet	no?	discurs	26	28	lead-rtva-027__13__no.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::patrimoni	lead-rtva-027-jordi-guillamet	patrimoni	cultura	1	1	lead-rtva-027__40__patrimoni.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::per tant	lead-rtva-027-jordi-guillamet	per tant	discurs	13	17	lead-rtva-027__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::perquè	lead-rtva-027-jordi-guillamet	perquè	discurs	46	40	lead-rtva-027__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::poble	lead-rtva-027-jordi-guillamet	poble	societat	1	2	lead-rtva-027__45__poble.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::projecte	lead-rtva-027-jordi-guillamet	projecte	institucions	2	2	lead-rtva-027__70__projecte.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::vull dir	lead-rtva-027-jordi-guillamet	vull dir	discurs	2	1	lead-rtva-027__17__vull-dir.wav	consens textual; pendent d'audició
lead-rtva-027-jordi-guillamet::és a dir	lead-rtva-027-jordi-guillamet	és a dir	discurs	1	1	lead-rtva-027__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::Andorra	lead-rtva-028-pere-besoli	Andorra	toponim	54	14	lead-rtva-028__48__andorra.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::Escaldes	lead-rtva-028-pere-besoli	Escaldes	territorial	1	1	lead-rtva-028__20__escaldes.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::Govern	lead-rtva-028-pere-besoli	Govern	institucions	4	4	lead-rtva-028__56__govern.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::a veure	lead-rtva-028-pere-besoli	a veure	discurs	7	5	lead-rtva-028__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::bueno	lead-rtva-028-pere-besoli	bueno	discurs	20	18	lead-rtva-028__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::bé	lead-rtva-028-pere-besoli	bé	discurs	25	27	lead-rtva-028__06__b.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::castellà	lead-rtva-028-pere-besoli	castellà	contacte	2	2	lead-rtva-028__81__castell.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::català	lead-rtva-028-pere-besoli	català	sociolingüística	1	1	lead-rtva-028__79__catal.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::clar	lead-rtva-028-pere-besoli	clar	discurs	10	11	lead-rtva-028__07__clar.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::comerç	lead-rtva-028-pere-besoli	comerç	economia	9	5	lead-rtva-028__43__comer.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::comú	lead-rtva-028-pere-besoli	comú	territorial	3	1	lead-rtva-028__29__com.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::de fet	lead-rtva-028-pere-besoli	de fet	discurs	1	3	lead-rtva-028__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::diguem	lead-rtva-028-pere-besoli	diguem	discurs	2	1	lead-rtva-028__09__diguem.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::doncs	lead-rtva-028-pere-besoli	doncs	discurs	10	5	lead-rtva-028__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::empresa	lead-rtva-028-pere-besoli	empresa	economia	17	8	lead-rtva-028__41__empresa.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::empresari	lead-rtva-028-pere-besoli	empresari	economia	5	2	lead-rtva-028__42__empresari.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::equip	lead-rtva-028-pere-besoli	equip	esport	1	1	lead-rtva-028__78__equip.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::escola	lead-rtva-028-pere-besoli	escola	societat	5	5	lead-rtva-028__37__escola.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::evidentment	lead-rtva-028-pere-besoli	evidentment	discurs	5	5	lead-rtva-028__11__evidentment.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::família	lead-rtva-028-pere-besoli	família	societat	4	4	lead-rtva-028__46__fam-lia.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::festa	lead-rtva-028-pere-besoli	festa	cultura	1	1	lead-rtva-028__77__festa.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::francès	lead-rtva-028-pere-besoli	francès	contacte	9	5	lead-rtva-028__80__franc-s.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::història	lead-rtva-028-pere-besoli	història	memòria	3	2	lead-rtva-028__38__hist-ria.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::jocs	lead-rtva-028-pere-besoli	jocs	esport	8	8	lead-rtva-028__76__jocs.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::llavors	lead-rtva-028-pere-besoli	llavors	discurs	73	36	lead-rtva-028__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::no?	lead-rtva-028-pere-besoli	no?	discurs	26	23	lead-rtva-028__13__no.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::o sigui	lead-rtva-028-pere-besoli	o sigui	discurs	10	7	lead-rtva-028__14__o-sigui.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::per tant	lead-rtva-028-pere-besoli	per tant	discurs	3	65	lead-rtva-028__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::perquè	lead-rtva-028-pere-besoli	perquè	discurs	70	61	lead-rtva-028__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::projecte	lead-rtva-028-pere-besoli	projecte	institucions	1	1	lead-rtva-028__70__projecte.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::vull dir	lead-rtva-028-pere-besoli	vull dir	discurs	4	6	lead-rtva-028__17__vull-dir.wav	consens textual; pendent d'audició
lead-rtva-028-pere-besoli::és a dir	lead-rtva-028-pere-besoli	és a dir	discurs	1	1	lead-rtva-028__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::Andorra	lead-rtva-029-angelina-mas	Andorra	toponim	9	4	lead-rtva-029__47__andorra.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::Canillo	lead-rtva-029-angelina-mas	Canillo	territorial	1	1	lead-rtva-029__19__canillo.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::Escaldes	lead-rtva-029-angelina-mas	Escaldes	territorial	2	1	lead-rtva-029__20__escaldes.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::Govern	lead-rtva-029-angelina-mas	Govern	institucions	8	7	lead-rtva-029__55__govern.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::Santa Coloma	lead-rtva-029-angelina-mas	Santa Coloma	toponim	3	2	lead-rtva-029__66__santa-coloma.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::a veure	lead-rtva-029-angelina-mas	a veure	discurs	3	3	lead-rtva-029__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::aviam	lead-rtva-029-angelina-mas	aviam	discurs	6	10	lead-rtva-029__04__aviam.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::bueno	lead-rtva-029-angelina-mas	bueno	discurs	6	10	lead-rtva-029__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::bé	lead-rtva-029-angelina-mas	bé	discurs	19	21	lead-rtva-029__06__b.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::clar	lead-rtva-029-angelina-mas	clar	discurs	38	25	lead-rtva-029__07__clar.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::comú	lead-rtva-029-angelina-mas	comú	territorial	5	4	lead-rtva-029__29__com.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::consell	lead-rtva-029-angelina-mas	consell	institucions	9	9	lead-rtva-029__57__consell.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::de fet	lead-rtva-029-angelina-mas	de fet	discurs	2	2	lead-rtva-029__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::doncs	lead-rtva-029-angelina-mas	doncs	discurs	19	10	lead-rtva-029__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::educació	lead-rtva-029-angelina-mas	educació	societat	1	1	lead-rtva-029__36__educaci.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::equip	lead-rtva-029-angelina-mas	equip	esport	1	1	lead-rtva-029__77__equip.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::escola	lead-rtva-029-angelina-mas	escola	societat	3	2	lead-rtva-029__37__escola.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::família	lead-rtva-029-angelina-mas	família	societat	6	6	lead-rtva-029__43__fam-lia.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::francès	lead-rtva-029-angelina-mas	francès	contacte	1	1	lead-rtva-029__79__franc-s.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::història	lead-rtva-029-angelina-mas	història	memòria	1	1	lead-rtva-029__38__hist-ria.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::llavors	lead-rtva-029-angelina-mas	llavors	discurs	22	18	lead-rtva-029__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-029-angelina-mas::memòria	lead-rtva-029-angelina-mas	memòria	memòria	11	11	lead-rtva-029__46__mem-ria.wav	consens textual; pendent d'audició
