origen	desti	relacio	pes	formes_compartides	evidencia
pa-016	pa-030	semblança textual provisional	9	a veure,bé,crec,doncs,evidentment,llavors,o sigui,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-031	semblança textual provisional	6	a veure,clar,crec,de fet,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-032	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-033	semblança textual provisional	7	bé,clar,de fet,llavors,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-034	semblança textual provisional	5	a nivell,a veure,bé,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-035	semblança textual provisional	4	crec,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-036	semblança textual provisional	8	a nivell,a veure,bé,clar,doncs,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-037	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-038	semblança textual provisional	9	a nivell,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-039	semblança textual provisional	4	bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-040	semblança textual provisional	4	crec,de fet,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-041	semblança textual provisional	7	a veure,bé,clar,crec,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-045	semblança textual provisional	9	a nivell,a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-046	semblança textual provisional	4	bé,doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-048	semblança textual provisional	9	a nivell,a veure,bé,crec,doncs,llavors,o sigui,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-049	semblança textual provisional	9	a veure,bé,clar,crec,evidentment,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-054	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-055	semblança textual provisional	6	a nivell,a veure,evidentment,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-056	semblança textual provisional	9	a veure,bé,clar,crec,doncs,evidentment,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-057	semblança textual provisional	5	a nivell,bé,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-058	semblança textual provisional	4	a nivell,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-059	semblança textual provisional	6	a nivell,clar,evidentment,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-060	semblança textual provisional	9	a nivell,a veure,crec,de fet,doncs,llavors,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-061	semblança textual provisional	8	a nivell,a veure,bé,crec,evidentment,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-062	semblança textual provisional	4	crec,o sigui,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-063	semblança textual provisional	10	a nivell,a veure,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-064	semblança textual provisional	7	a veure,bé,clar,crec,o sigui,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-065	semblança textual provisional	8	a nivell,bé,clar,crec,doncs,o sigui,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-016	pa-066	semblança textual provisional	7	a nivell,bé,crec,de fet,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-018	semblança textual provisional	3	a nivell,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-019	semblança textual provisional	5	a nivell,clar,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-020	semblança textual provisional	4	a nivell,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-021	semblança textual provisional	5	doncs,evidentment,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-022	semblança textual provisional	5	clar,evidentment,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-023	semblança textual provisional	5	a nivell,llavors,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-024	semblança textual provisional	4	a nivell,clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-025	semblança textual provisional	3	clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-026	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-027	semblança textual provisional	4	clar,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-028	semblança textual provisional	3	clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-030	semblança textual provisional	6	doncs,evidentment,llavors,tirar endavant,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-031	semblança textual provisional	4	clar,doncs,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-032	semblança textual provisional	4	clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-033	semblança textual provisional	6	clar,llavors,perquè,tirar endavant,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-034	semblança textual provisional	3	a nivell,tirar endavant,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-035	semblança textual provisional	3	doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-036	semblança textual provisional	6	a nivell,clar,doncs,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-037	semblança textual provisional	5	clar,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-038	semblança textual provisional	6	a nivell,clar,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-041	semblança textual provisional	5	clar,evidentment,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-045	semblança textual provisional	6	a nivell,clar,doncs,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-046	semblança textual provisional	3	doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-048	semblança textual provisional	5	a nivell,doncs,llavors,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-049	semblança textual provisional	5	clar,evidentment,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-055	semblança textual provisional	4	a nivell,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-056	semblança textual provisional	7	clar,doncs,evidentment,llavors,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-057	semblança textual provisional	4	a nivell,llavors,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-058	semblança textual provisional	4	a nivell,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-059	semblança textual provisional	7	a nivell,clar,evidentment,perquè,tirar endavant,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-060	semblança textual provisional	6	a nivell,doncs,llavors,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-061	semblança textual provisional	4	a nivell,evidentment,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-063	semblança textual provisional	6	a nivell,clar,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-064	semblança textual provisional	3	clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-065	semblança textual provisional	5	a nivell,clar,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-017	pa-066	semblança textual provisional	4	a nivell,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-019	semblança textual provisional	5	a nivell,crec,diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-020	semblança textual provisional	3	a nivell,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-023	semblança textual provisional	3	a nivell,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-024	semblança textual provisional	3	a nivell,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-025	semblança textual provisional	3	crec,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-027	semblança textual provisional	3	crec,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-033	semblança textual provisional	3	diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-034	semblança textual provisional	3	a nivell,crec,diguem	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-037	semblança textual provisional	4	crec,diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-038	semblança textual provisional	4	a nivell,crec,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-045	semblança textual provisional	3	a nivell,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-048	semblança textual provisional	3	a nivell,crec,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-018	pa-049	semblança textual provisional	4	crec,diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
