origen	desti	relacio	pes	formes_compartides	evidencia
pa-017	pa-046	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-048	semblança textual provisional	8	a nivell,bueno,bé,clar,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-049	semblança textual provisional	8	a nivell,bueno,bé,clar,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-055	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-056	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,perquè,tirar endavant,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-057	semblança textual provisional	7	a nivell,bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-058	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-059	semblança textual provisional	11	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,tirar endavant,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-060	semblança textual provisional	7	a nivell,bueno,bé,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-061	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-062	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-063	semblança textual provisional	6	a nivell,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-064	semblança textual provisional	7	bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-065	semblança textual provisional	8	bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-017	pa-066	semblança textual provisional	6	a nivell,bueno,bé,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-019	semblança textual provisional	9	a nivell,bueno,bé,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-020	semblança textual provisional	5	a nivell,bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-021	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-022	semblança textual provisional	8	a veure,bueno,bé,clar,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-023	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-025	semblança textual provisional	9	a veure,bueno,bé,clar,crec,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-026	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-027	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-028	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-029	semblança textual provisional	8	a nivell,bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-030	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-031	semblança textual provisional	6	a veure,bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-032	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-033	semblança textual provisional	6	bé,clar,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-034	semblança textual provisional	11	a nivell,a veure,bueno,bé,clar,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-035	semblança textual provisional	7	bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-036	semblança textual provisional	8	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-037	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-038	semblança textual provisional	9	a nivell,bueno,bé,clar,crec,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-039	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-040	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-041	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-045	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-048	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-049	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,crec,diguem,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-055	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-056	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-057	semblança textual provisional	8	a nivell,bueno,bé,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-058	semblança textual provisional	11	a nivell,a veure,bueno,bé,clar,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-059	semblança textual provisional	8	a nivell,bueno,bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-060	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-061	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-065	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-018	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-020	semblança textual provisional	5	a nivell,bueno,bé,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-021	semblança textual provisional	7	bueno,bé,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-022	semblança textual provisional	7	bueno,bé,crec,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-023	semblança textual provisional	7	a nivell,bueno,bé,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-025	semblança textual provisional	8	bueno,bé,crec,diguem,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-026	semblança textual provisional	8	a nivell,bueno,bé,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-027	semblança textual provisional	9	bueno,bé,crec,diguem,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-028	semblança textual provisional	6	bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-029	semblança textual provisional	7	a nivell,bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-030	semblança textual provisional	6	bueno,bé,crec,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-031	semblança textual provisional	4	bueno,bé,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-032	semblança textual provisional	5	bueno,bé,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-033	semblança textual provisional	5	bé,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-034	semblança textual provisional	9	a nivell,bueno,bé,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-035	semblança textual provisional	7	bueno,bé,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-036	semblança textual provisional	7	a nivell,bueno,bé,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-037	semblança textual provisional	6	bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-038	semblança textual provisional	8	a nivell,bueno,bé,crec,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-039	semblança textual provisional	7	bueno,bé,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-040	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-041	semblança textual provisional	8	bueno,bé,crec,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-045	semblança textual provisional	7	bueno,bé,crec,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-046	semblança textual provisional	7	bueno,bé,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-048	semblança textual provisional	7	a nivell,bueno,bé,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-049	semblança textual provisional	8	a nivell,bueno,bé,crec,diguem,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-055	semblança textual provisional	8	a nivell,bueno,bé,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-056	semblança textual provisional	7	bueno,bé,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-057	semblança textual provisional	8	a nivell,bueno,bé,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-058	semblança textual provisional	9	a nivell,bueno,bé,crec,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-059	semblança textual provisional	8	a nivell,bueno,bé,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-060	semblança textual provisional	7	a nivell,bueno,bé,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-061	semblança textual provisional	8	a nivell,bueno,bé,crec,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-062	semblança textual provisional	8	bueno,bé,crec,diguem,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-063	semblança textual provisional	6	a nivell,bé,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-064	semblança textual provisional	7	bé,crec,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-065	semblança textual provisional	7	bueno,bé,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-019	pa-066	semblança textual provisional	7	a nivell,bueno,bé,crec,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-021	semblança textual provisional	6	bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-022	semblança textual provisional	6	bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-023	semblança textual provisional	5	a nivell,bueno,bé,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-025	semblança textual provisional	6	bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-026	semblança textual provisional	7	a nivell,bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-027	semblança textual provisional	6	bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-028	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-029	semblança textual provisional	6	a nivell,bueno,bé,clar,perquè,tirar endavant	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-030	semblança textual provisional	6	bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-031	semblança textual provisional	5	bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-032	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-033	semblança textual provisional	4	bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-034	semblança textual provisional	7	a nivell,bueno,bé,clar,perquè,tirar endavant,vull dir	consens entre dos ASR; revisió auditiva pendent
